"","Block_Name","Dist_Name","Rural_Urban","No_of_Working_Days","No_of_Acad_Inspection","School_Dev_Grant_Recd","School_Dev_Grant_Expnd","TLM_Grant_Recd","TLM_Grant_Expnd","Tot_Clrooms","Toilet_Girls","Electricity","Library","PlayGround","Male_Tch","Female_Tch","Graduate_Teachers","Tch_with_Prof_Qual","Days_involved_in_non_tch_assgn","Teachers_involved_in_non_tch_assgn","acyear","Public","Split"
"262","CHANNAPATNA","RAMANAGARA",0.792857142857143,221.764285714286,0.503571428571429,2790.48928571429,2081.52142857143,1407.10714285714,1307.39285714286,4.27857142857143,1,0.921428571428571,0.3,0.439285714285714,1.71428571428571,2.39285714285714,0.764285714285714,4.02857142857143,6.13928571428571,0.9,2008,0.892857142857143,1
"263","CHANNAPATNA","RAMANAGARA",0.819494584837545,228.718411552347,0.498194945848375,3158.46931407942,1123.61010830325,1770.14440433213,1431.53068592058,4.2057761732852,1,0.88086642599278,0.945848375451264,0.433212996389892,1.85920577617329,2.25992779783394,0.563176895306859,4.11913357400722,0,0,2007,0.891696750902527,1
"264","CHANNAPATNA","RAMANAGARA",0.781569965870307,0,0.372013651877133,6711.17747440273,6353.74061433447,1317.10921501706,1287.79180887372,4.86689419795222,1,1,0.979522184300341,0.498293515358362,1.51194539249147,2.78156996587031,0.600682593856655,4.23549488054608,0.0170648464163823,0.00341296928327645,2013,0.856655290102389,1
"265","CHANNAPATNA","RAMANAGARA",0.803636363636364,100.48,0.236363636363636,2552.33818181818,782.327272727273,1703.36,1451.11636363636,4.17454545454545,1,0.803636363636364,0.952727272727273,0.429090909090909,1.67636363636364,1.65454545454545,0.414545454545455,3.33090909090909,0,0,2006,0.898181818181818,1
"266","CHANNAPATNA","RAMANAGARA",0.800711743772242,96.2170818505338,0.209964412811388,2455.13523131673,744.804270462633,4255.72241992883,1007.53380782918,3.91459074733096,1,0.701067615658363,0.943060498220641,0.434163701067616,1.91459074733096,2.30249110320285,7.86476868327402,3.83629893238434,0,0,2005,0.889679715302491,1
"267","CHANNAPATNA","RAMANAGARA",0.755813953488372,0,0.625,8167.89825581395,6795.60465116279,1455.40988372093,1377.40406976744,4.36337209302326,0.997093023255814,0.98546511627907,0.991279069767442,0.549418604651163,7.86337209302326,8.44476744186047,7.68604651162791,10.3662790697674,14.0116279069767,29320708733.343,2011,0.825581395348837,1
"268","CHANNAPATNA","RAMANAGARA",0.75503355704698,0,0.221476510067114,7705.13422818792,4655.51342281879,1294.92617449664,1239.10738255034,4.51342281879195,0.798657718120805,0.949664429530201,0.966442953020134,0.469798657718121,1.63087248322148,2.6006711409396,0.0570469798657718,0.214765100671141,4.2013422818792,0.681208053691275,2010,0.848993288590604,1
"269","CHANNAPATNA","RAMANAGARA",0.777027027027027,0,0.506756756756757,6613.3277027027,5861.12837837838,1514.04054054054,1466.43918918919,4.77364864864865,1,0.989864864864865,1.01351351351351,0.483108108108108,1.50337837837838,2.72297297297297,0.364864864864865,4.17567567567568,0.10472972972973,0.027027027027027,2012,0.858108108108108,1
"270","CHANNAPATNA","RAMANAGARA",0.767361111111111,223.864583333333,0.385416666666667,6216.35069444444,4475.20138888889,1751.78125,1598.59375,4.37847222222222,0.743055555555556,0.916666666666667,0.947916666666667,0.475694444444444,1.74305555555556,9.39583333333333,7.94791666666667,11.0104166666667,14.0763888888889,1.42013888888889,2009,0.871527777777778,1
"271","CHANNARAYAPATNA","HASSAN",0.926931106471816,0,0.872651356993737,6909.38413361169,6430.41962421712,1191.02296450939,1157.20250521921,3.67014613778706,1,1,1,0.574112734864301,1.53653444676409,1.63674321503132,0.208768267223382,3.160751565762,0,0,2012,0.895615866388309,0
"272","CHANNARAYAPATNA","HASSAN",0.906810035842294,0,1.37096774193548,8708.57885304659,7704.68279569892,1257.87634408602,1236.63440860215,3.73476702508961,0.991039426523297,0.994623655913978,0.99820788530466,0.627240143369176,43.2043010752688,42.989247311828,42.7437275985663,45.0089605734767,47.9444444444444,29230519783.7401,2011,0.867383512544803,0
"273","CHANNARAYAPATNA","HASSAN",0.924843423799583,0,0.405010438413361,7195.70981210856,6817.48225469729,1159.44676409186,1126.04384133612,3.63883089770355,1,1,1,0.582463465553236,1.49478079331942,1.60751565762004,0.78705636743215,3.09394572025052,0.00417536534446764,0.00208768267223382,2013,0.895615866388309,0
"274","CHANNARAYAPATNA","HASSAN",0.930232558139535,230.511627906977,0.53276955602537,6893.58985200846,3819.8689217759,1325.27061310782,1178.22410147992,3.38266384778013,1,0.980972515856237,0.420718816067653,0.517970401691332,1.6892177589852,1.52642706131078,0.625792811839323,3.13742071881607,3.20295983086681,0.249471458773784,2008,0.896405919661734,0
"275","CHANNARAYAPATNA","HASSAN",0.932203389830508,227.014830508475,0.629237288135593,2864.60805084746,1290.15042372881,1430.87076271186,1029.91949152542,3.34957627118644,1,0.425847457627119,0.870762711864407,0.508474576271186,1.81991525423729,1.63347457627119,0.497881355932203,3.45338983050847,0.188559322033898,0.0338983050847458,2007,0.917372881355932,0
"276","CHANNARAYAPATNA","HASSAN",0.927966101694915,227.957627118644,0.735169491525424,7953.52118644068,7028.69491525424,1381.11016949153,1196.79872881356,3.52966101694915,0.663135593220339,0.934322033898305,0.885593220338983,0.563559322033898,1.70127118644068,5.80296610169492,4.87923728813559,7.38983050847458,0.423728813559322,0.00211864406779661,2009,0.894067796610169,0
"277","CHANNARAYAPATNA","HASSAN",0.930084745762712,91.6779661016949,0.86864406779661,2106.14830508475,360.525423728814,853.625,448.603813559322,2.91101694915254,1,0.302966101694915,0.786016949152542,0.463983050847458,1.76483050847458,1.30084745762712,13.1207627118644,2.8771186440678,0,0,2005,0.911016949152542,0
"278","CHANNARAYAPATNA","HASSAN",0.934599156118143,226.886075949367,0.49789029535865,2443.27637130802,1054.09915611814,1173.1582278481,850.126582278481,3.22362869198312,1,0.341772151898734,0.854430379746835,0.5,1.78902953586498,1.33122362869198,0.575949367088608,3.12025316455696,0.0590717299578059,0.0147679324894515,2006,0.913502109704641,0
"279","CHANNARAYAPATNA","HASSAN",0.923553719008264,0,1.65082644628099,7850.87809917355,7462.17768595041,1068.64876033058,1132.65289256198,3.58884297520661,0.543388429752066,0.948347107438017,0.962809917355372,0.582644628099174,1.6404958677686,1.67355371900826,0.0661157024793388,0.0950413223140496,4.75619834710744,0.698347107438017,2010,0.884297520661157,0
"280","CHIKKABALLAPUR","CHIKKABALLAPURA",0.871886120996441,227.29537366548,0.245551601423488,5794.23487544484,5153.57295373666,4450.45195729537,4276.84341637011,3.66192170818505,1,0.572953736654804,0.708185053380783,0.498220640569395,1.49110320284698,2.16725978647687,1.1067615658363,3.65836298932384,0,0,2006,0.879003558718861,1
"281","CHIKKABALLAPUR","CHIKKABALLAPURA",0.867595818815331,119.393728222997,0.236933797909408,2763,1708.99303135888,3613.17770034843,2083.91289198606,3.73519163763066,1,0.59581881533101,0.599303135888502,0.554006968641115,1.54703832752613,2.198606271777,25.2369337979094,3.34494773519164,3.24390243902439,0.554006968641115,2005,0.846689895470383,1
"282","CHIKKABALLAPUR","CHIKKABALLAPURA",0.854838709677419,0,0.935483870967742,6539.50322580645,6348.94193548387,1640.74838709677,3853.95806451613,4.1741935483871,0.57741935483871,0.97741935483871,0.948387096774194,0.480645161290323,1.44838709677419,2.34193548387097,0.445161290322581,1.13870967741935,4.59677419354839,0.383870967741935,2010,0.838709677419355,1
"283","CHIKKABALLAPUR","CHIKKABALLAPURA",0.847682119205298,221.668874172185,0.562913907284768,5663.65231788079,5535.69867549669,1237.68543046358,1217.8178807947,3.39403973509934,1,0.768211920529801,0.589403973509934,0.513245033112583,1.42715231788079,2.20860927152318,1.17218543046358,3.51655629139073,1.13245033112583,0.198675496688742,2008,0.850993377483444,1
"284","CHIKKABALLAPUR","CHIKKABALLAPURA",0.847619047619048,0,0.733333333333333,6760.31746031746,6745.32380952381,1236.37777777778,1233.24444444444,4.40634920634921,1,0.974603174603175,0.984126984126984,0.492063492063492,1.43809523809524,2.45396825396825,0.558730158730159,3.83174603174603,0.0317460317460317,0.00317460317460317,2012,0.834920634920635,1
"285","CHIKKABALLAPUR","CHIKKABALLAPURA",0.857142857142857,0,0.665584415584416,6191.55844155844,6164.15584415584,1274.15584415584,1267.66233766234,4.43506493506494,1,0.983766233766234,1,0.506493506493506,1.50974025974026,2.53896103896104,1.46428571428571,3.95454545454545,0,0,2013,0.844155844155844,1
"286","CHIKKABALLAPUR","CHIKKABALLAPURA",0.875,222.319444444444,0.454861111111111,5620.26736111111,4643.36111111111,4434.26041666667,3980.53819444444,3.77430555555556,1,0.725694444444444,0.715277777777778,0.503472222222222,1.54513888888889,2.26388888888889,1.20486111111111,3.80902777777778,0,0,2007,0.864583333333333,1
"287","CHIKKABALLAPUR","CHIKKABALLAPURA",0.834782608695652,0,0.707246376811594,7063.76811594203,6931.46376811594,1190.64927536232,1186.30144927536,4.47246376811594,0.982608695652174,0.973913043478261,0.979710144927536,0.527536231884058,24.9014492753623,25.7623188405797,24.8695652173913,27.4347826086957,24.1304347826087,29290315164.6725,2011,0.814492753623188,1
"288","CHIKKABALLAPUR","CHIKKABALLAPURA",0.854785478547855,223.947194719472,0.557755775577558,7719.87788778878,7153.52475247525,1345.86468646865,1226.3498349835,3.38613861386139,0.511551155115512,0.828382838283828,0.772277227722772,0.491749174917492,1.44554455445545,2.21122112211221,1.27722772277228,3.3960396039604,0.128712871287129,0.0297029702970297,2009,0.854785478547855,1
"289","CHIKMAGALUR","CHIKKAMANGALORE",0.80365296803653,0,0.700913242009132,6583.95662100457,6318.24885844749,1480.13698630137,1510.73059360731,4.65525114155251,0.997716894977169,1.01369863013699,0.981735159817352,0.682648401826484,1.63470319634703,2.87442922374429,0.342465753424658,4.50228310502283,0,0,2012,0.849315068493151,0
"290","CHIKMAGALUR","CHIKKAMANGALORE",0.802752293577982,0,0.607798165137615,6487.13302752294,5982.92660550459,1305.24541284404,1221.26146788991,4.58715596330275,0.768348623853211,0.951834862385321,1.03211009174312,0.623853211009174,1.6743119266055,2.83715596330275,0.165137614678899,0.412844036697248,8.43577981651376,0.940366972477064,2010,0.848623853211009,0
"291","CHIKMAGALUR","CHIKKAMANGALORE",0.827659574468085,223.310638297872,0.665957446808511,2424.45744680851,1794.17659574468,1464.65106382979,1336.78936170213,3.9468085106383,1,0.838297872340426,0.778723404255319,0.487234042553191,1.62340425531915,2.26170212765957,0.987234042553191,3.88510638297872,0.553191489361702,0.104255319148936,2007,0.848936170212766,0
"292","CHIKMAGALUR","CHIKKAMANGALORE",0.770916334661355,0,0.631474103585657,7402.97211155378,6608.58565737052,1323.94621513944,1317.18326693227,4.6593625498008,0.98605577689243,0.972111553784861,0.99003984063745,0.689243027888446,4.11155378486056,4.91235059760956,4.14342629482072,7.03386454183267,13.7111553784861,29170614995.8008,2011,0.846613545816733,0
"293","CHIKMAGALUR","CHIKKAMANGALORE",0.796252927400468,223.843091334895,0.725995316159251,7251.71194379391,5925.14754098361,1830.10304449649,2697.51990632318,4.39344262295082,0.723653395784543,0.927400468384075,0.852459016393443,0.627634660421546,1.59016393442623,2.76346604215457,1.47072599531616,4.07025761124122,7.49414519906323,0.337236533957845,2009,0.85480093676815,0
"294","CHIKMAGALUR","CHIKKAMANGALORE",0.809421841541756,216.154175588865,1.18201284796574,2374.59743040685,1398.84154175589,1387.57601713062,1171.40899357602,4.10064239828694,1,0.764453961456103,0.704496788008565,0.483940042826552,1.62098501070664,1.97430406852248,0.9593147751606,3.59528907922912,0.306209850107066,0.0278372591006424,2006,0.84796573875803,0
"295","CHIKMAGALUR","CHIKKAMANGALORE",0.64172335600907,0,0.712018140589569,6523.2947845805,6269.03174603175,1472.33560090703,1512.92517006803,4.65079365079365,1,1.01814058956916,1.02267573696145,0.702947845804989,1.62358276643991,2.86848072562358,1.49886621315193,4.47845804988662,0,0,2013,0.843537414965986,0
"296","CHIKMAGALUR","CHIKKAMANGALORE",0.805687203791469,80,0.713270142180095,2468.52132701422,1266.82464454976,3569.72985781991,1503.15402843602,3.23696682464455,1,0.765402843601896,0.694312796208531,0.523696682464455,1.43838862559242,2.05450236966825,57.5924170616114,3.36492890995261,0,0,2005,0.876777251184834,0
"297","CHIKMAGALUR","CHIKKAMANGALORE",0.804545454545455,206.668181818182,0.556818181818182,3690.99318181818,3331.13863636364,1245.34545454545,1201.22727272727,4.27272727272727,1,0.915909090909091,0.559090909090909,0.586363636363636,1.55,2.68181818181818,1.36590909090909,3.88409090909091,12.1227272727273,0.965909090909091,2008,0.856818181818182,0
"298","CHIKNAYAKANHALLI","TUMKUR",0.932773109243697,0,0.941176470588235,7291.31652661064,7001.40056022409,1323.52941176471,1278.71148459384,3.80112044817927,0.994397759103641,0.977591036414566,0.991596638655462,0.476190476190476,1.59103641456583,1.57422969187675,0.294117647058824,3.08963585434174,0,0,2013,0.932773109243697,0
"299","CHIKNAYAKANHALLI","TUMKUR",0.926630434782609,224.638586956522,0.540760869565217,2495.11141304348,1239.19293478261,1397.4347826087,1069.45652173913,3.21467391304348,1,0.543478260869565,0.828804347826087,0.480978260869565,1.79076086956522,1.36684782608696,0.361413043478261,3.15760869565217,2.2445652173913,0.241847826086957,2006,0.926630434782609,0
"300","CHIKNAYAKANHALLI","TUMKUR",0.932960893854749,0,2.54469273743017,7275.27932960894,6846.92737430168,1390.57541899441,1308.17318435754,3.55586592178771,0.997206703910615,1.0195530726257,0.983240223463687,0.519553072625698,1.67597765363128,1.56703910614525,0.20391061452514,3.22346368715084,0.0754189944134078,0.0139664804469274,2012,0.927374301675978,0
"301","CHIKNAYAKANHALLI","TUMKUR",0.928,211.426666666667,0.674666666666667,2433.36266666667,1042.61866666667,1328.696,1040.19466666667,3.18666666666667,1,0.541333333333333,0.818666666666667,0.482666666666667,1.78133333333333,1.384,0.386666666666667,3.16533333333333,0,0,2007,0.928,0
"302","CHIKNAYAKANHALLI","TUMKUR",0.930555555555556,224.938888888889,0.669444444444444,3851.64722222222,3181.24722222222,1348.06944444444,1405.30555555556,3.26666666666667,1,0.877777777777778,0.333333333333333,0.480555555555556,1.81666666666667,1.49166666666667,0.580555555555556,3.26388888888889,3.43888888888889,0.397222222222222,2008,0.933333333333333,0
"303","CHIKNAYAKANHALLI","TUMKUR",0.932011331444759,0,0.524079320113314,6949.71671388102,6908.3059490085,1136.13031161473,1130.58640226629,3.62322946175637,0.960339943342776,0.968838526912181,0.895184135977337,0.456090651558074,1.82436260623229,1.671388101983,0.056657223796034,0.11614730878187,7.22096317280453,0.889518413597734,2010,0.937677053824363,0
"304","CHIKNAYAKANHALLI","TUMKUR",0.963888888888889,103.830555555556,0.383333333333333,2357.69444444444,598.466666666667,1342.225,349.019444444444,2.96666666666667,1,0.427777777777778,0.827777777777778,0.502777777777778,1.83055555555556,1.53611111111111,14.2972222222222,3.22777777777778,9.21111111111111,2.05,2005,0.919444444444444,0
"305","CHIKNAYAKANHALLI","TUMKUR",0.932584269662921,225.502808988764,0.426966292134831,7042.11516853933,6781.64325842697,1314.88764044944,1254.52808988764,3.37359550561798,0.932584269662921,0.952247191011236,0.778089887640449,0.525280898876405,1.81179775280899,1.52247191011236,0.603932584269663,3.31460674157303,7.73033707865169,1.18539325842697,2009,0.938202247191011,0
"306","CHIKNAYAKANHALLI","TUMKUR",0.929440389294404,0,2.50851581508516,7763.9902676399,7334.21897810219,1307.78588807786,1248.17518248175,3.54257907542579,0.997566909975669,0.939172749391727,0.987834549878346,0.547445255474453,19.3357664233577,18.5523114355231,18.3406326034063,20.8734793187348,22.4160583941606,29180110682.2482,2011,0.929440389294404,0
"307","CHIKODI","BELGAUM CHIKKODI",0.89159891598916,0,1.11111111111111,10470.9810298103,9651.30081300813,2099.80487804878,1893.84281842818,5.3360433604336,1,0.86449864498645,0.967479674796748,0.712737127371274,3.44444444444444,2.24661246612466,2.57452574525745,5.68834688346884,0.617886178861789,29300506601.9756,2011,0.815718157181572,0
"308","CHIKODI","BELGAUM CHIKKODI",0.905956112852665,0,1.18495297805643,10831.3605015674,7336.55799373041,2394.04388714734,2022.47648902821,5.4576802507837,1,0.962382445141066,0.971786833855799,0.699059561128527,3.04388714733542,2.12539184952978,0.639498432601881,5.0564263322884,0.0188087774294671,0.00313479623824451,2012,0.86833855799373,0
"309","CHIKODI","BELGAUM CHIKKODI",0.909395973154362,131.768456375839,1.56375838926175,2374.61744966443,1946.98322147651,4794.69127516779,1864.41275167785,4.96308724832215,1,0.442953020134228,0.718120805369127,0.661073825503356,2.93624161073825,1.67785234899329,1.29194630872483,4.61409395973154,0.23489932885906,0.0604026845637584,2006,0.88255033557047,0
"310","CHIKODI","BELGAUM CHIKKODI",0.911111111111111,231.495238095238,1.38095238095238,8693.19047619048,8036.70158730159,2734.71746031746,2400.03174603175,5.17460317460317,0.685714285714286,0.857142857142857,0.704761904761905,0.707936507936508,2.97142857142857,1.88888888888889,1.72380952380952,4.63492063492064,0.00317460317460317,0.00317460317460317,2009,0.853968253968254,0
"311","CHIKODI","BELGAUM CHIKKODI",0.906354515050167,210.846153846154,1.15384615384615,5120.74247491639,4846.51839464883,1591.88628762542,1484.58193979933,5.11036789297659,1,0.836120401337793,0.438127090301003,0.655518394648829,3.06354515050167,1.97993311036789,1.78260869565217,4.81605351170569,29.8862876254181,1.19397993311037,2008,0.88628762541806,0
"312","CHIKODI","BELGAUM CHIKKODI",0.904024767801858,0,1.3250773993808,8890.40247678019,6794.59442724458,1882.63157894737,1592.97213622291,5.73684210526316,1,0.894736842105263,0.978328173374613,0.702786377708978,3.09287925696594,2.24148606811146,0.86687306501548,5.21981424148607,0,0,2013,0.857585139318885,0
"313","CHIKODI","BELGAUM CHIKKODI",0.90625,0,0,0,0,0,0,0,1,0.420138888888889,0.388888888888889,0.704861111111111,3.11111111111111,1.71527777777778,15.1979166666667,4.61805555555556,0,0,2005,0.90625,0
"314","CHIKODI","BELGAUM CHIKKODI",0.914965986394558,232.768707482993,1.1734693877551,3582.48979591837,1880.7380952381,1629.07823129252,722.122448979592,4.98979591836735,1,0.517006802721088,0.73469387755102,0.653061224489796,2.8843537414966,1.74149659863946,1.25850340136054,4.62585034013605,0,0,2007,0.880952380952381,0
"315","CHIKODI","BELGAUM CHIKKODI",0.904615384615385,0,1.12615384615385,9072.53538461538,9021.53538461538,1995.63076923077,1949.55692307692,5.21538461538462,0.627692307692308,0.846153846153846,0.88,0.695384615384615,2.96,2.00615384615385,0.156923076923077,0.172307692307692,0.270769230769231,0.0769230769230769,2010,0.858461538461538,0
"316","CHINCHOLI","GULBARGA",0.942675159235669,0,1.19108280254777,21298.8312101911,13985.1942675159,3025.41082802548,2214.05732484076,4.81847133757962,0.515923566878981,0.942675159235669,0.570063694267516,0.582802547770701,2.5828025477707,1.81210191082803,0.0859872611464968,0.710191082802548,20.8821656050955,0.592356687898089,2010,0.910828025477707,1
"317","CHINCHOLI","GULBARGA",0.969798657718121,191.647651006711,0.73489932885906,15370.4932885906,11211.322147651,2464.96979865772,1232.53020134228,5.16778523489933,1,0.778523489932886,0.593959731543624,0.687919463087248,2.5,1.49328859060403,1.35906040268456,3.66107382550336,11.261744966443,0.469798657718121,2008,0.939597315436242,1
"318","CHINCHOLI","GULBARGA",0.969111969111969,232.034749034749,1.2972972972973,2360.61776061776,1523.59845559846,1655.21235521236,1170.19305019305,3.96138996138996,1,0.432432432432432,0.447876447876448,0.463320463320463,2.32818532818533,1.25868725868726,0.498069498069498,3.56370656370656,0,0,2006,0.945945945945946,1
"319","CHINCHOLI","GULBARGA",0.970695970695971,211.666666666667,0.146520146520147,2650.83516483516,1597.30402930403,1924.80586080586,1419.78021978022,3.90842490842491,1,0.505494505494505,0.454212454212454,0.457875457875458,2.2967032967033,1.28571428571429,0.523809523809524,3.57142857142857,0,0,2007,0.941391941391941,1
"320","CHINCHOLI","GULBARGA",0.925373134328358,0,0.66865671641791,9616.10746268657,8724.92835820896,1631.13432835821,1558.59701492537,5.67164179104478,1,0.964179104477612,0.964179104477612,0.638805970149254,2.18208955223881,1.82985074626866,1.19701492537313,3.89253731343284,1.71940298507463,0.0716417910447761,2013,0.865671641791045,1
"321","CHINCHOLI","GULBARGA",0.96484375,92.8046875,0.41015625,2598.4140625,1586.3984375,4544.53125,2835.54296875,3.28515625,1,0.4921875,0.515625,0.53125,2.5625,1.23046875,51.71484375,3.5546875,0,0,2005,0.9375,1
"322","CHINCHOLI","GULBARGA",0.944625407166124,222.273615635179,1.21172638436482,14025.3843648208,9711.96416938111,5724.05537459283,3070.30944625407,5.08794788273616,0.371335504885993,0.977198697068404,0.42671009771987,0.530944625407166,2.50814332247557,96.0618892508143,95.5244299674267,98.3224755700326,30.6840390879479,0.856677524429967,2009,0.938110749185668,1
"323","CHINCHOLI","GULBARGA",0.930362116991644,0,0.81058495821727,9541.4930362117,8006.08913649025,2340.74651810585,1999.23676880223,5.36490250696379,0.952646239554318,0.922005571030641,0.983286908077994,0.662952646239554,8.27298050139276,7.36211699164345,7.03342618384401,9.74651810584958,7.66295264623955,29040305971.5181,2011,0.885793871866295,1
"324","CHINCHOLI","GULBARGA",0.93558282208589,0,0.717791411042945,8253.82208588957,7248.11656441718,3492.03067484663,2553.06748466258,5.75460122699386,1,0.984662576687117,0.97239263803681,0.659509202453988,2.20245398773006,1.73006134969325,0.371165644171779,3.84969325153374,0.144171779141104,0.0184049079754601,2012,0.889570552147239,1
"325","CHINTAMANI","CHIKKABALLAPURA",0.917874396135266,220.717391304348,0.497584541062802,2836.95652173913,1575.72222222222,1338.64734299517,933.797101449275,3.92512077294686,1,0.502415458937198,0.886473429951691,0.468599033816425,2.09420289855072,1.69323671497585,0.804347826086957,3.78743961352657,0.0869565217391304,0.00241545893719807,2007,0.893719806763285,1
"326","CHINTAMANI","CHIKKABALLAPURA",0.871559633027523,3.13532110091743,1.84633027522936,7595.59174311927,7447.76834862385,1883.23165137615,1381.80504587156,4.32798165137615,0.727064220183486,0.963302752293578,0.961009174311927,0.479357798165138,2.08256880733945,1.94495412844037,0.559633027522936,0.788990825688073,4.38302752293578,0.146788990825688,2010,0.846330275229358,1
"327","CHINTAMANI","CHIKKABALLAPURA",0.878318584070796,1.01769911504425,0.823008849557522,6195.73008849557,5902.0685840708,1413.26991150442,1358.27212389381,4.99336283185841,0.995575221238938,0.973451327433628,1,0.61283185840708,1.98451327433628,1.9646017699115,1.24557522123894,3.86061946902655,0,0,2013,0.86283185840708,1
"328","CHINTAMANI","CHIKKABALLAPURA",0.917073170731707,222.073170731707,0.626829268292683,2495.07317073171,1888.95365853659,1343.90243902439,1143.10243902439,3.79268292682927,1,0.468292682926829,0.88780487804878,0.490243902439024,2.14634146341463,1.63658536585366,0.863414634146341,3.78292682926829,0,0,2006,0.897560975609756,1
"329","CHINTAMANI","CHIKKABALLAPURA",0.914942528735632,118.455172413793,0.328735632183908,2544.66436781609,1635.80459770115,3600.59540229885,2011.80689655172,3.71724137931034,1,0.92183908045977,0.91264367816092,0.92183908045977,1.9264367816092,1.65977011494253,19.0413793103448,3.15402298850575,6.14022988505747,1.7264367816092,2005,0.871264367816092,1
"330","CHINTAMANI","CHIKKABALLAPURA",0.881548974943052,227.234624145786,0.583143507972665,8062.46013667426,6993.6423690205,1439.53075170843,1395.22095671982,4.06605922551253,0.535307517084282,0.785876993166287,0.785876993166287,0.496583143507973,2.04783599088838,1.7744874715262,1.02050113895216,3.69476082004556,0.00683371298405467,0.00227790432801822,2009,0.85876993166287,1
"331","CHINTAMANI","CHIKKABALLAPURA",0.872246696035242,1.01321585903084,0.306167400881057,6780.4449339207,6002.43832599119,1402.07268722467,1213.44933920705,4.94493392070485,0.995594713656388,0.960352422907489,1.01321585903084,0.581497797356828,1.95814977973568,1.96916299559471,0.513215859030837,3.8215859030837,0,0,2012,0.852422907488987,1
"332","CHINTAMANI","CHIKKABALLAPURA",0.844357976653696,0.894941634241245,0.303501945525292,7848.01945525292,7084.11673151751,1535.86575875486,1546.22568093385,5.16147859922179,0.974708171206226,0.964980544747082,0.996108949416342,0.643968871595331,2.30155642023346,1.96887159533074,1.48054474708171,4.12062256809338,3.3715953307393,29290423832.8638,2011,0.807392996108949,1
"333","CHINTAMANI","CHIKKABALLAPURA",0.881118881118881,217.727272727273,0.468531468531469,4017.24941724942,3820.38927738928,1075.52447552448,1040.79254079254,4.03030303030303,1,0.585081585081585,0.701631701631702,0.463869463869464,1.95337995337995,1.6969696969697,0.8997668997669,3.5967365967366,1.22843822843823,0.221445221445221,2008,0.869463869463869,1
"334","CHITRADURGA","CHITRADURGA",0.723076923076923,0,0.513461538461538,8066.21730769231,7880.91730769231,1719.04230769231,1707.02307692308,5.08846153846154,0.944230769230769,0.95,0.990384615384615,0.653846153846154,2.67115384615385,3.21153846153846,2.55769230769231,5.825,1.21153846153846,29130117813.8865,2011,0.817307692307692,0
"335","CHITRADURGA","CHITRADURGA",0.748283752860412,6.85812356979405,5.56521739130435,8751.37528604119,8046.39588100687,1613.70022883295,1524.68421052632,5.18993135011442,0.997711670480549,0.993135011441648,0.986270022883295,0.622425629290618,1.94736842105263,3.28604118993135,1.19908466819222,5.20594965675057,0,0,2013,0.812356979405034,0
"336","CHITRADURGA","CHITRADURGA",0.730414746543779,6.90552995391705,5.10138248847926,8390.77649769585,7712.46082949309,1847.90552995392,1817.14516129032,5.4147465437788,1,0.965437788018433,0.963133640552995,0.615207373271889,1.98387096774194,3.29493087557604,0.642857142857143,5.25345622119816,0.0368663594470046,0.00460829493087558,2012,0.817972350230415,0
"337","CHITRADURGA","CHITRADURGA",0.742857142857143,222.061904761905,0.802380952380952,8690.31904761905,7185.93571428571,2099.95714285714,2028.00714285714,4.93095238095238,0.988095238095238,0.921428571428571,0.795238095238095,0.580952380952381,2.00952380952381,3.08571428571429,1.34761904761905,5.04285714285714,3.38095238095238,0.597619047619048,2009,0.852380952380952,0
"338","CHITRADURGA","CHITRADURGA",0.777777777777778,227.787654320988,0.97037037037037,2579.56049382716,1086.77037037037,2000.16543209877,1369.43209876543,4.75308641975309,1,0.550617283950617,0.859259259259259,0.590123456790123,2.03456790123457,3.02469135802469,1.00987654320988,5.05925925925926,0,0,2006,0.849382716049383,0
"339","CHITRADURGA","CHITRADURGA",0.741176470588235,2.35058823529412,0.604705882352941,7865.03764705882,7598.98352941176,1712.17882352941,1745.27529411765,5.09647058823529,0.957647058823529,0.924705882352941,0.912941176470588,0.567058823529412,2.01882352941176,3.23058823529412,0.0729411764705882,0.235294117647059,6.58588235294118,0.767058823529412,2010,0.832941176470588,0
"340","CHITRADURGA","CHITRADURGA",0.81021897810219,212.45498783455,0.948905109489051,4025.74939172749,1326.71776155718,2180.26763990268,1534.09732360097,4.82481751824818,1,0.654501216545012,0.858880778588808,0.588807785888078,2.31630170316302,3.29440389294404,1.13138686131387,5.61070559610706,0.491484184914842,0.072992700729927,2007,0.846715328467153,0
"341","CHITRADURGA","CHITRADURGA",0.772616136919315,216.376528117359,0.718826405867971,4985.75305623472,3663.27872860636,2217.59657701712,1919.1662591687,4.84841075794621,1,0.823960880195599,0.207823960880196,0.508557457212714,1.88264058679707,3.01466992665037,1.31051344743276,4.77261613691932,10.0366748166259,0.82640586797066,2008,0.865525672371638,0
"342","CHITRADURGA","CHITRADURGA",0.815856777493606,93.3350383631713,0.526854219948849,2641.78516624041,1049.71611253197,3441.13810741688,1153.09718670077,4.26086956521739,1,0.565217391304348,0.861892583120205,0.626598465473146,2.07161125319693,3.0383631713555,13.7084398976982,5.0613810741688,0,0,2005,0.872122762148338,0
