,Block_Name,X,Year,Marks1,Marks2,Marks3,Marks4,Marks5,Marks6,Total,Dist_Name,Rural_Urban,No_of_Working_Days,No_of_Acad_Inspection,School_Dev_Grant_Recd,School_Dev_Grant_Expnd,TLM_Grant_Recd,TLM_Grant_Expnd,Tot_Clrooms,Toilet_Girls,Electricity,Library,PlayGround,Male_Tch,Female_Tch,Graduate_Teachers,Tch_with_Prof_Qual,Days_involved_in_non_tch_assgn,Teachers_involved_in_non_tch_assgn,Public,Split,Households,TotPop,Pop0.6,Literates,TotWPop,SCST,District,Yr2005,Yr2006,Yr2007,Yr2008,Yr2009,Yr2010,Yr2011,Yr2012,Yr2013,SchoolperPop2005,SchoolperPop2006,SchoolperPop2007,SchoolperPop2008,SchoolperPop2009,SchoolperPop2010,SchoolperPop2011,SchoolperPop2012,SchoolperPop2013
90,MALAVALLY,835,2005,71.98681963,37.37352575,55.48196215,40.50983873,46.52170047,54.89287822,306.7667249,MANDYA,0.944625407,95.00977199,0.768729642,2857.504886,1487.540717,4472.345277,1842.09772,4.022801303,1,0.635179153,0.726384365,0.429967427,2.319218241,1.592833876,20.18892508,3.530944625,0,0,0.879478827,0,59169,281809,33771,138068,128904,59405,MANDYA,307,307,306,307,311,312,371,316,305,1.089390332,1.089390332,1.085841829,1.089390332,1.103584343,1.107132845,1.316494505,1.121326856,1.082293326
91,MALUR,844,2005,71.96968845,42.89425052,54.25797775,38.57538545,46.20811579,54.1120612,308.0174792,KOLAR,0.982905983,121.991453,0.435897436,2476.780627,1546.504274,3423.589744,1682.076923,3.150997151,1,0.566951567,0.715099715,0.367521368,1.715099715,1.760683761,12.01139601,3.321937322,6.621082621,1.746438746,0.911680912,1,40047,207009,28365,109203,99365,69785,KOLAR,351,364,365,354,354,358,396,359,359,1.695578453,1.758377655,1.763208363,1.710070577,1.710070577,1.729393408,1.912960306,1.734224116,1.734224116
92,MANVI,853,2005,75.48597977,46.51953457,62.4406802,47.07701962,52.39529399,64.67126175,348.5897699,RAICHUR,0.901694915,85.38644068,0.911864407,2614.067797,1871.932203,4161.233898,3373.674576,3.738983051,1,0.427118644,0.593220339,0.576271186,2.545762712,1.644067797,14.54576271,3.701694915,0,0,0.823728814,0,59964,330719,57460,115665,160076,140195,RAICHUR,295,300,312,338,360,373,437,378,392,0.891995924,0.907114499,0.943399079,1.022015669,1.088537399,1.127845694,1.321363454,1.142964269,1.185296279
93,MOLAKALMUR,862,2005,64.2460732,39.98158539,52.14774542,43.19111777,46.17699883,51.56548825,297.3090089,CHITRADURGA,0.869281046,90.78431373,0.307189542,2619.411765,1576.026144,3938.751634,2447.51634,3.895424837,1,0.60130719,0.862745098,0.411764706,2.568627451,1.281045752,46.22222222,3.784313725,0,0,0.882352941,0,22581,126742,20555,55871,56902,69799,CHITRADURGA,153,154,160,167,169,170,195,175,176,1.207176784,1.215066829,1.262407095,1.317637405,1.333417494,1.341307538,1.538558647,1.38075776,1.388647804
94,MOODIGERE,871,2005,82.18879587,44.62544859,60.74829906,41.06738355,45.9005187,53.44570517,327.9761509,CHIKKAMANGALORE,0.978723404,86.87659574,0.70212766,2078.27234,1637.07234,4082.225532,1644.123404,2.906382979,1,0.85106383,0.821276596,0.49787234,1.259574468,1.268085106,81.19574468,2.408510638,0,0,0.944680851,0,31880,141415,17884,85046,71723,47210,CHIKKAMANGALORE,235,230,228,218,211,211,242,211,213,1.661775625,1.626418697,1.612275925,1.541562069,1.49206237,1.49206237,1.711275324,1.49206237,1.506205141
95,MUDDEBIHAL,880,2005,74.23570612,50.72589162,68.63860447,51.5516645,56.11830288,65.94708992,367.2172595,BIJAPUR,0.858736059,104.9962825,0.836431227,3313.962825,2050.033457,3944.94052,2287.438662,4.524163569,1,0.394052045,0.728624535,0.654275093,3.330855019,1.855018587,9.026022305,4.962825279,3.12267658,0.713754647,0.910780669,0,44548,253638,40674,123896,99837,52043,BIJAPUR,269,271,286,293,298,318,389,336,343,1.060566634,1.068451888,1.127591292,1.15518968,1.174902814,1.253755352,1.533681862,1.324722636,1.352321024
96,MUDHOL,889,2005,70.27145097,36.68767159,53.63270293,35.51986803,41.69207657,51.83982129,289.6435914,BAGALKOT,0.822510823,97.42424242,0.376623377,2238.614719,629.9393939,4817.194805,1969.65368,4.705627706,1,0.826839827,0.575757576,0.662337662,3.038961039,1.670995671,14.53679654,4.41991342,0,0,0.848484848,0,43466,244316,39607,107637,116293,52655,BAGALKOT,231,265,282,286,290,294,344,312,318,0.945496816,1.084660849,1.154242866,1.170615105,1.186987344,1.203359583,1.408012574,1.27703466,1.301593019
97,MULBAGAL,898,2005,63.35974862,41.39606014,52.35769102,36.8777037,45.31387679,53.54305193,292.8481322,KOLAR,0.928217822,122.5445545,0.467821782,2686.586634,1647.69802,3431.413366,1529.136139,2.836633663,1,0.314356436,0.804455446,0.373762376,1.727722772,1.445544554,7.975247525,2.967821782,4.175742574,0.574257426,0.945544554,1,44055,231302,33170,116654,114506,71068,KOLAR,404,428,433,424,422,429,481,440,438,1.74663427,1.850394722,1.872011483,1.833101313,1.824454609,1.854718074,2.079532386,1.902274948,1.893628244
98,MUNDARAGI,911,2005,64.07264576,37.72159951,52.74654175,35.37931169,40.49009554,49.61771901,280.0279133,GADAG,0.820754717,103.2264151,2.08490566,6438.679245,4708.801887,3786.783019,2517.358491,5.29245283,1,0.632075472,0.962264151,0.70754717,3.349056604,1.867924528,1.566037736,4.962264151,0,0,0.896226415,0,21596,116309,17541,61352,59286,31735,GADAG,106,108,110,114,116,119,151,121,120,0.911365415,0.928560988,0.945756562,0.98014771,0.997343284,1.023136645,1.298265826,1.040332218,1.031734432
99,MYSORE RURAL,920,2005,76.51825552,37.85785303,52.67434122,40.94878315,46.27239811,53.41056549,307.6821965,MYSORE,0.962962963,96.29259259,0.359259259,3123.822222,1443.881481,7132.122222,3150.503704,4.962962963,1,0.855555556,0.881481481,0.577777778,1.151851852,4.055555556,75.21481481,4.814814815,0,0,0.825925926,0,217208,1038490,120821,701882,369570,195369,MYSORE,270,285,286,290,297,305,368,324,332,0.259992874,0.274436923,0.275399859,0.279251606,0.285992162,0.293695654,0.354360658,0.311991449,0.319694942
100,NAGAMANGALA,929,2005,68.24024796,40.33795136,57.53107593,43.43375078,46.66049262,57.28124303,313.4847617,MANDYA,0.982188295,94.81679389,0.183206107,2506.361323,952.2111959,4718.575064,1536.323155,2.770992366,1,0.460559796,0.834605598,0.407124682,1.470737913,1.007633588,94.44529262,2.435114504,0,0,0.96437659,0,40608,190770,22573,104324,97175,23990,MANDYA,393,396,396,396,392,385,433,389,360,2.060072338,2.075798081,2.075798081,2.075798081,2.054830424,2.018137024,2.269748912,2.039104681,1.887089165
101,NANJANAGUD,938,2005,73.78542863,38.35686696,51.41770991,37.55837443,44.36519933,52.77028357,298.2538628,MYSORE,0.946488294,101.3712375,0.180602007,3115.033445,1115.742475,6565.150502,2371.414716,4.324414716,1,0.775919732,0.943143813,0.347826087,2,2.568561873,0.816053512,4.307692308,0,0,0.939799331,0,74102,360223,45307,156128,156238,128488,MYSORE,299,308,311,316,317,322,384,320,315,0.830041391,0.855025915,0.863354089,0.87723438,0.880010438,0.893890729,1.066006335,0.888338612,0.874458322
102,NARAGUND,947,2005,66.50772789,46.29643595,66.11923792,37.51181739,51.73488981,65.76423499,333.934344,GADAG,0.725806452,109.5322581,0.161290323,3383.870968,2283.258065,7306.451613,4836.693548,6.14516129,1,0.919354839,0.951612903,0.661290323,4.177419355,2.290322581,2.225806452,6.35483871,0,0,0.838709677,0,17000,92679,13549,50703,44030,12466,GADAG,62,65,68,69,67,69,98,70,74,0.668975712,0.701345504,0.733715297,0.744505228,0.722925366,0.744505228,1.057413222,0.755295159,0.798454882
103,NARASIMHARAJAPURA,956,2005,87.93658753,47.20935797,63.021676,40.94293304,48.10259235,55.57800248,342.7911494,CHIKKAMANGALORE,0.922413793,99.06034483,0.24137931,2597.344828,2462.025862,5087.956897,3325.922414,3.810344828,1,0.905172414,0.931034483,0.655172414,1.922413793,1.784482759,26.4137931,3.353448276,0,0,0.922413793,0,14793,65639,8570,43852,29990,12066,CHIKKAMANGALORE,116,115,114,114,114,117,137,117,118,1.767242036,1.752007191,1.736772346,1.736772346,1.736772346,1.782476881,2.087173784,1.782476881,1.797711726
104,NAVALGUND,965,2005,64.63606336,41.30325824,55.9676601,37.38111686,41.9317128,55.14878902,296.3686004,DHARWAD,0.716666667,111.4666667,1.2,3498.333333,2921.916667,4594.75,3968.65,6.583333333,1,0.875,0.783333333,0.8,3.433333333,2.15,1.416666667,5.533333333,0,0,0.891666667,0,32198,176648,25311,96687,98748,23197,DHARWAD,120,125,128,128,134,135,169,138,142,0.67931706,0.707621937,0.724604864,0.724604864,0.758570717,0.764231692,0.956704859,0.781214619,0.803858521
105,NELAMANGALA,974,2005,78.05319948,40.08076186,56.23256094,40.12532155,46.27051717,55.80709446,316.5694555,BANGALORE RURAL,0.92238806,95.02686567,0.441791045,2708.050746,509.9970149,4706.050746,533.1552239,3.176119403,1,0.531343284,0.826865672,0.328358209,1.540298507,1.853731343,6.426865672,3.080597015,0,0,0.91641791,1,36957,174880,20662,111500,78078,46130,BANGALORE RURAL,335,337,338,331,332,329,365,334,331,1.915599268,1.927035682,1.932753888,1.892726441,1.898444648,1.881290027,2.087145471,1.909881061,1.892726441
106,PANDAVAPURA,983,2005,68.43516107,37.94939617,53.92679394,37.03353829,44.9308723,55.45209428,297.727856,MANDYA,0.928909953,97.06635071,0.317535545,2563.507109,1374.549763,4182.938389,1792.838863,3.881516588,1,0.758293839,0.881516588,0.630331754,2.227488152,1.549763033,5.601895735,3.559241706,0,0,0.876777251,0,36846,175009,20932,87370,90266,22594,MANDYA,211,215,217,218,218,221,255,228,220,1.205652281,1.228508248,1.239936232,1.245650224,1.245650224,1.262792199,1.457067922,1.302790142,1.257078207
107,PAVAGADA,992,2005,62.50752896,40.0912093,53.96774205,44.30925727,50.66026692,58.49814654,310.034151,TUMKUR MADHUGIRI,1.055555556,113.6925926,0.477777778,2561.855556,955.762963,1782.222222,423.0814815,4.107407407,1,0.625925926,0.874074074,0.622222222,2.462962963,1.47037037,30.1037037,3.762962963,5.440740741,1.018518519,0.9,0,50330,246255,32292,120980,130444,107272,TUMKUR MADHUGIRI,270,274,277,274,273,284,348,281,281,1.096424438,1.112667763,1.124850257,1.112667763,1.108606932,1.153276076,1.413169276,1.141093582,1.141093582
108,PERIYA PATNA,1001,2005,73.40562598,35.69296869,49.14212494,34.17296361,40.3516404,47.46330542,280.228629,MYSORE,0.996621622,92.78378378,0.364864865,3272.875,1745.304054,2720.881757,1406.851351,3.162162162,1,0.868243243,0.766891892,0.530405405,2.699324324,1.185810811,0.506756757,3.695945946,0,0,0.939189189,0,42693,224254,29177,115458,102057,53603,MYSORE,296,306,312,319,320,324,363,327,320,1.319931863,1.364524156,1.391279531,1.422494136,1.426953365,1.444790282,1.618700224,1.45816797,1.426953365
109,RAIBAG,1010,2005,76.67191822,46.98634366,66.88281076,46.87800637,54.48739858,64.13098859,356.0374662,BELGAUM CHIKKODI,0.945714286,92.82857143,1.354285714,2649.685714,2263.148571,2074.8,1583.051429,4.44,1,0.311428571,0.611428571,0.785714286,2.997142857,1.757142857,1.422857143,4.391428571,0,0,0.791428571,0,59212,347600,57879,161035,140161,67661,BELGAUM CHIKKODI,350,374,378,389,395,411,490,425,441,1.006904488,1.075949367,1.087456847,1.119102417,1.136363636,1.182393556,1.409666283,1.222669735,1.268699655
110,RAICHUR,1019,2005,60.76506981,42.94497371,55.96925708,40.18752369,43.28761936,53.23250671,296.3869504,RAICHUR,0.655629139,73.1589404,0.42384106,2803.271523,2420.334437,3382.791391,2235.781457,3.062913907,1,0.370860927,0.586092715,0.652317881,1.963576159,3.658940397,18.25827815,5.231788079,0,0,0.870860927,0,81265,435380,65369,205576,178632,134775,RAICHUR,302,326,351,323,334,378,448,401,416,0.693646929,0.748771188,0.806192292,0.741880656,0.767145941,0.868207083,1.028986173,0.921034499,0.955487161
111,RAMDURG,1036,2005,75.13157927,53.23027018,66.75211887,56.51040843,63.53685057,69.70301151,384.8642388,BELGAUM,0.899543379,0,0,0,0,0,0,0,1,0.401826484,0.442922374,0.753424658,2.785388128,1.853881279,10.5890411,4.410958904,0,0,0.890410959,0,40676,227412,36544,104939,113705,39176,BELGAUM,219,231,225,236,234,239,287,255,258,0.963009868,1.015777532,0.9893937,1.037764058,1.028969448,1.050955974,1.26202663,1.121312859,1.134504775
112,RON,1045,2005,70.35659629,48.64854523,65.62843169,46.61781257,55.46259337,68.31821324,355.0321924,GADAG,0.805405405,113.8216216,0.567567568,3669.897297,2419.67027,6743.810811,3276.421622,6.432432432,1,0.87027027,0.908108108,0.713513514,4.032432432,2.27027027,1.918918919,6.113513514,0,0,0.881081081,0,46271,247645,36453,134860,119711,48015,GADAG,185,195,201,199,203,207,274,211,209,0.747037089,0.787417473,0.811645703,0.803569626,0.819721779,0.835873932,1.1064225,0.852026086,0.843950009
113,SAGAR,1054,2005,83.59188719,41.95948754,60.90619822,38.43686776,44.32997507,53.28968083,322.5140966,SHIMOGA,0.931952663,92.96449704,0.198224852,2596.997041,1520.943787,4541.43787,1509.588757,3.224852071,1,0.846153846,0.801775148,0.51183432,1.50295858,1.724852071,18.52662722,3.065088757,0,0,0.926035503,0,41915,200995,24759,136850,87927,23279,SHIMOGA,338,336,348,359,362,365,410,365,363,1.681633871,1.671683375,1.731386353,1.786114082,1.801039827,1.815965571,2.039851738,1.815965571,1.806015075
114,SANDUR,1063,2005,67.82421149,42.65006682,58.94689554,45.93320688,48.83766269,59.47194232,323.6639857,BELLARY,0.878453039,101.2928177,0.834254144,3573.779006,2098.104972,4917.40884,3051.486188,5.248618785,1,0.458563536,0.784530387,0.38121547,2.64640884,1.883977901,12.17679558,3.972375691,0,0,0.845303867,0,35218,191166,32618,84578,85913,83842,BELLARY,181,184,188,196,193,204,234,207,203,0.946821087,0.962514255,0.983438478,1.025286923,1.009593756,1.067135369,1.224067041,1.082828536,1.061904314
115,SAVANUR,1072,2005,71.47602439,37.35842167,54.20983349,40.29022214,48.00747824,54.7771701,306.11915,HAVERI,0.886956522,99.77391304,0.252173913,3170.408696,2122.591304,3737.852174,1700.843478,5.052173913,1,0.939130435,0.817391304,0.652173913,3.356521739,1.304347826,1.617391304,4.626086957,0,0,0.930434783,0,24420,143885,22047,72647,68092,31289,HAVERI,115,119,122,125,126,132,166,139,140,0.799249401,0.82704938,0.847899364,0.868749348,0.875699343,0.917399312,1.153699135,0.966049275,0.97299927
116,SHAHAPUR,1085,2005,67.44449194,35.62168502,53.1418667,33.51776321,40.81039985,51.86411959,282.4003263,YADAGIRI,0.876404494,109.3071161,1.026217228,2288.202247,1210.895131,5230.632959,2601.149813,3.880149813,1,0.325842697,0.528089888,0.464419476,2.127340824,1.078651685,26.80149813,3.003745318,0,0,0.898876404,1,48435,293518,55861,92127,130813,90674,YADAGIRI,267,271,305,307,331,343,406,374,378,0.909654604,0.923282388,1.039118555,1.045932447,1.127699153,1.168582506,1.383220109,1.274197835,1.287825619
117,SHIGGOAN,1094,2005,68.13318236,40.14229147,56.60159365,38.67737827,47.22598026,56.09467403,306.8751,HAVERI,0.805882353,101.7705882,0.388235294,3112.064706,6021.623529,3882.141176,2208.576471,4.458823529,1,0.882352941,0.611764706,0.647058824,2.429411765,1.829411765,48.42352941,4.164705882,0,0,0.935294118,0,29225,166742,25499,92208,79532,27052,HAVERI,170,171,173,187,189,193,229,197,194,1.019539168,1.025536458,1.037531036,1.121493085,1.133487664,1.15747682,1.373379233,1.181465977,1.16347411
118,SHIKARIPUR,1103,2005,75.23311182,41.98676843,57.22716247,38.09645711,46.2892772,53.30895241,312.1417294,SHIMOGA,0.832061069,88.90076336,0.93129771,2951.232824,2844.751908,2910.278626,1216.770992,4.038167939,1,0.721374046,0.877862595,0.572519084,2.58778626,1.442748092,31.28244275,3.893129771,0,0,0.881679389,0,41389,213590,29912,126850,98802,59579,SHIMOGA,262,259,269,274,277,276,340,283,285,1.226649188,1.212603586,1.259422258,1.282831593,1.296877195,1.292195327,1.591834824,1.324968397,1.334332132
119,SHIMOGA,1112,2005,80.04090312,47.18638888,60.15202995,42.30049686,46.77184702,52.02479012,328.476456,SHIMOGA,0.601830664,95.81464531,0.631578947,2681.672769,1561.583524,3726.139588,1945.05492,4.95423341,1,0.862700229,0.80778032,0.601830664,1.505720824,3.784897025,19.78718535,4.887871854,0,0,0.773455378,0,93426,445192,57295,299778,174277,92350,SHIMOGA,437,443,464,475,477,493,599,498,499,0.981598951,0.995076282,1.042246941,1.066955381,1.071447825,1.107387374,1.345486891,1.118618484,1.120864706
120,SHIRHATTI,1121,2005,73.4141419,44.91119467,59.42811995,41.05128295,47.49770778,57.93747117,324.2399184,GADAG,0.759493671,95.6835443,1.158227848,3948.468354,3364.620253,5521.518987,4860.28481,4.670886076,1,0.905063291,0.911392405,0.740506329,3.082278481,2.094936709,7.620253165,4.981012658,0,0,0.898734177,0,33665,183191,25723,99110,91427,44705,GADAG,158,156,160,159,167,168,209,182,176,0.862487786,0.851570219,0.873405353,0.867946569,0.911616837,0.917075621,1.140885742,0.993498589,0.960745888
121,SHORAPUR,1130,2005,66.1730591,35.88677636,55.04773881,33.56727289,40.51614186,50.87275617,282.0637452,YADAGIRI,0.875,42.55681818,0.303977273,1388.778409,435.2556818,2421.789773,1103.863636,1.630681818,1,0.394886364,0.630681818,0.653409091,2.775568182,1.125,60.67897727,3.636363636,0,0,0.914772727,1,56057,336755,61467,119600,146228,121487,YADAGIRI,352,370,380,385,398,421,489,434,445,1.0452703,1.098721623,1.128416802,1.143264391,1.181868124,1.250167035,1.452094252,1.288770768,1.321435465
122,SIDLAGHATTA,1143,2005,69.51153048,41.69024927,58.67717003,42.34338577,50.49127315,59.67085097,322.3844597,CHIKKABALLAPURA,0.980066445,119.3089701,0.196013289,5674.627907,2342.142857,1908.631229,1298.093023,3.61461794,1,0.448504983,0.687707641,0.607973422,2.053156146,1.740863787,0.774086379,3.388704319,7.019933555,0.817275748,0.890365449,1,36955,193965,26626,101871,106960,58459,CHIKKABALLAPURA,301,284,284,304,302,310,342,312,310,1.55182636,1.464181682,1.464181682,1.567293068,1.55698193,1.598226484,1.763204702,1.608537623,1.598226484
123,SINDAGI,1152,2005,71.38527493,48.83594552,64.81513622,47.73625868,54.74362488,65.16513927,352.6813795,BIJAPUR,0.990228013,109.2084691,0.739413681,2398.159609,935.8208469,3181.47557,645.009772,4.368078176,1,0.400651466,0.599348534,0.706840391,3.631921824,1.478827362,34.26058632,5.019543974,7.635179153,0.697068404,0.944625407,0,54967,326655,54788,141786,130405,63315,BIJAPUR,307,332,380,391,398,421,518,470,474,0.939829484,1.016362829,1.163306853,1.196981525,1.218410862,1.28882154,1.58577092,1.438826897,1.451072232
124,SINDHANUR,1161,2005,73.63722326,44.06738777,59.52891392,41.88075544,45.32840348,59.49289424,323.9355781,RAICHUR,0.828571429,66.45396825,0.247619048,1860.288889,1324.850794,2355.346032,1326.765079,2.787301587,1,0.425396825,0.704761905,0.685714286,2.644444444,1.473015873,39.21269841,3.698412698,0,0,0.793650794,0,65763,360164,62385,151355,167935,106345,RAICHUR,315,342,370,384,389,416,498,432,437,0.87460157,0.949567419,1.027309781,1.066180962,1.080063527,1.155029376,1.382703435,1.199453582,1.213336147
125,SIRA,1170,2005,67.43352541,35.58031437,51.288271,36.56806975,42.84075682,51.35605033,285.0669877,TUMKUR MADHUGIRI,0.967032967,106.9098901,0.351648352,267.2417582,234.8065934,457.3648352,414.2857143,3.167032967,1,0.384615385,0.797802198,0.487912088,2.035164835,1.417582418,9.342857143,3.349450549,7.586813187,0.773626374,0.942857143,0,60823,301473,38524,164189,161639,92609,TUMKUR MADHUGIRI,455,437,450,460,470,475,553,484,486,1.509256219,1.449549379,1.492670985,1.525841452,1.559011918,1.575597151,1.834326789,1.605450571,1.612084664
126,SIRUGUPPA,1183,2005,77.10408337,47.42126203,65.52064062,52.30393964,53.68133822,64.4046389,360.4359028,BELLARY,0.769607843,96.8627451,0.769607843,2205.147059,1402.941176,1921.446078,532.627451,4.5,1,0.475490196,0.833333333,0.637254902,2.81372549,1.745098039,5.990196078,3.769607843,0,0,0.769607843,0,42098,235344,41395,84480,120799,87520,BELLARY,204,224,230,226,230,233,275,247,237,0.866816235,0.951798219,0.977292814,0.960296417,0.977292814,0.990040111,1.168502278,1.0495275,1.007036508
127,SORAB,1192,2005,78.95194214,37.88794181,55.68401659,34.77440161,40.53122094,47.47085167,295.3003748,SHIMOGA,0.975535168,93.58715596,0.217125382,2936.41896,974.2171254,1653.272171,385.6085627,2.975535168,1,0.425076453,0.853211009,0.498470948,1.859327217,1.070336391,18.95107034,2.862385321,0,0,0.966360856,0,37363,185572,24651,113802,92734,41858,SHIMOGA,327,324,330,326,326,328,370,332,330,1.762119285,1.745953053,1.778285517,1.756730541,1.756730541,1.767508029,1.993835277,1.789063005,1.778285517
128,SOUNDATTI,1201,2005,70.54253153,47.30918897,61.58823212,46.03126344,53.75726947,62.96623631,342.1947218,BELGAUM,0.888446215,0,0,0,0,0,0,0,1,0.541832669,0.629482072,0.908366534,2.685258964,1.852589641,29.22310757,4.243027888,0,0,0.892430279,0,55729,311693,48564,148776,150689,58552,BELGAUM,251,263,245,257,274,277,343,289,290,0.805279554,0.843778975,0.786029843,0.824529264,0.879070111,0.888694966,1.100441781,0.927194387,0.930402672
129,SRINGERI,1210,2005,91.84013928,49.68681495,64.34678301,46.51598499,51.85506308,60.69842234,364.9432076,CHIKKAMANGALORE,0.93902439,1.146341463,0,24.3902439,14.06097561,42.68292683,6.097560976,0.243902439,1,0.731707317,0.073170732,0.609756098,1.62195122,1.256097561,49.12195122,2.841463415,0,0,0.963414634,0,8189,36930,4059,26557,16376,6822,CHIKKAMANGALORE,82,80,80,76,76,76,87,76,76,2.220417005,2.166260493,2.166260493,2.057947468,2.057947468,2.057947468,2.355808286,2.057947468,2.057947468
130,SRINIVASAPUR,1219,2005,71.51365495,42.02075824,54.46906999,39.28321382,46.64158084,55.04501069,308.9732885,KOLAR,0.948087432,137.8360656,0.521857923,2364.445355,1990.248634,3409.060109,2839.29235,3.683060109,1,0.407103825,0.838797814,0.325136612,1.959016393,1.442622951,14.21584699,3.128415301,2.18852459,0.308743169,0.893442623,1,36335,184721,24411,96685,96591,70028,KOLAR,366,374,375,374,377,372,407,369,360,1.981366493,2.02467505,2.03008862,2.02467505,2.040915759,2.013847911,2.203322849,1.997607202,1.948885075
131,T.N.PURA,1228,2005,74.16593846,40.15377882,53.22206625,36.69390385,44.06699125,51.44799196,299.7506706,MYSORE,0.940520446,102.3903346,0.286245353,3002.628253,1077.672862,6336.442379,2270.72119,4.423791822,1,0.888475836,0.933085502,0.479553903,2,2.710037175,0.847583643,4.256505576,0,0,0.873605948,0,58550,279005,33008,131733,108028,107817,MYSORE,269,267,265,265,270,274,326,275,269,0.964140428,0.956972097,0.949803767,0.949803767,0.967724593,0.982061253,1.168437842,0.985645419,0.964140428
132,TARIKERE,1237,2005,75.63539642,39.24508187,50.71237176,36.47311652,41.18855943,49.59490666,292.8494327,CHIKKAMANGALORE,0.896103896,80.70779221,0.506493506,2511.340909,1639.652597,4177.876623,1545.844156,3.324675325,1,0.876623377,0.753246753,0.568181818,2.386363636,1.75974026,33.0974026,3.899350649,0,0,0.892857143,0,46860,224170,27091,138218,100162,56503,CHIKKAMANGALORE,308,335,301,282,272,281,320,285,286,1.373957265,1.49440157,1.342730963,1.257973859,1.213364857,1.253512959,1.427488067,1.27135656,1.27581746
133,THIRTHAHALLI,1246,2005,85.03959465,42.30339612,60.44168151,39.92775138,44.74032123,52.73784334,325.1905882,SHIMOGA,0.95202952,92.81918819,0.188191882,5081.468635,1334.084871,4720.756458,1240.616236,3.21402214,1,0.926199262,0.848708487,0.675276753,1.42804428,1.472324723,15.35793358,2.837638376,0,0,0.955719557,0,32002,143207,16292,99008,80276,16105,SHIMOGA,271,272,275,271,271,259,296,261,248,1.892365597,1.899348496,1.920297192,1.892365597,1.892365597,1.80857081,2.066938069,1.822536608,1.731758922
134,TIPTUR,1255,2005,76.1460719,36.41342792,54.74615008,38.89709842,43.05576845,51.12829336,300.3868101,TUMKUR,0.919402985,101.6716418,0.367164179,1887.597015,284.3731343,950.7283582,352.5373134,3.349253731,1,0.626865672,0.880597015,0.411940299,1.352238806,1.982089552,48.27164179,3.274626866,4.802985075,1.11641791,0.91641791,0,47423,217124,23835,145021,109110,38294,TUMKUR,335,337,345,329,332,330,382,324,319,1.542897146,1.552108473,1.588953778,1.515263168,1.529080157,1.519868831,1.759363313,1.492234852,1.469206536
135,TUMKUR,1264,2005,76.68944544,45.38054184,59.90824852,45.15226789,50.09982794,57.28879423,334.5191259,TUMKUR,1.152011923,109.804769,0.496274218,2562.788376,1199.181818,476.8628912,416.3636364,3.867362146,1,0.707898659,1.038748137,0.725782414,1.295081967,2.967213115,17.24441133,4.058122206,6.62295082,1.020864382,0.825633383,0,109576,516661,60301,342102,235753,113722,TUMKUR,671,665,685,668,674,652,794,655,646,1.298723921,1.287110891,1.325820993,1.292917406,1.304530437,1.261949325,1.536791049,1.26775584,1.250336294
136,TURUVEKERE,1273,2005,77.08491495,43.51086325,57.04127836,45.5085411,52.93113385,58.28648535,334.3632169,TUMKUR,0.950292398,103.7573099,0.459064327,204.6900585,121.3450292,144.5409357,87.5,2.736842105,1,0.374269006,0.792397661,0.409356725,1.722222222,1.175438596,18.00584795,2.859649123,5.435672515,0.99122807,0.950292398,0,38418,174297,19134,110759,85614,27366,TUMKUR,342,341,346,338,341,340,379,329,321,1.962168024,1.95643069,1.985117357,1.93921869,1.95643069,1.950693357,2.174449359,1.887582689,1.841684022
137,UDUPI,1282,2005,86.57662279,48.57679149,68.31461866,44.52409771,48.75890357,56.02078199,352.7718162,UDUPI,0.810055866,99.54189944,0.555865922,2892.22905,1706.282123,1423.463687,586.9581006,6.164804469,1,0.907821229,0.837988827,0.854748603,1.974860335,3.893854749,21.11452514,5.522346369,0,0,0.874301676,0,104608,529225,50472,407631,230626,50041,UDUPI,358,356,185,168,171,170,241,171,172,0.676460863,0.672681752,0.349567764,0.317445321,0.323113987,0.321224432,0.455382871,0.323113987,0.325003543
138,VIRAJPET,1291,2005,73.66114975,43.78184713,55.66353456,38.4736688,43.40007452,53.81894887,308.7992236,KODAGU,0.892857143,85.875,0.285714286,2607.910714,1733.011905,2508.559524,1432.178571,5.125,1,0.81547619,0.910714286,0.767857143,0.863095238,4.488095238,1.595238095,4.494047619,0,0,0.755952381,0,48935,200628,26013,129455,101160,50879,KODAGU,168,178,177,179,180,179,232,176,177,0.837370656,0.887214148,0.882229798,0.892198497,0.897182846,0.892198497,1.156369001,0.877245449,0.882229798
139,YADGIR,1300,2005,63.79576651,34.72648016,52.28579948,31.63780329,39.48488272,49.99144275,271.9221749,YADAGIRI,0.822463768,94.7826087,0.423913043,2715.963768,1380.981884,5559.844203,2288.423913,3.561594203,1,0.384057971,0.648550725,0.420289855,2.34057971,1.076086957,33.17753623,3.326086957,0,0,0.923913043,1,54798,325907,60343,98861,167370,95457,YADAGIRI,276,293,300,326,345,357,429,386,389,0.846867358,0.899029478,0.920507998,1.000285357,1.058584197,1.095404517,1.316326437,1.184386957,1.193592037
