"","Group.1","sslccode","taluk","dist","Marks1","Marks2","Marks3","Marks4","Marks5","Marks6","Total","Result","Year"
"798","HAVERI",NA,NA,NA,62.7222222222222,33.7962962962963,40.1296296296296,27.9444444444444,34.3703703703704,38.6666666666667,237.62962962963,NA,2009
"799","HIREKERUR",NA,NA,NA,65.8245614035088,33.8245614035088,40.5263157894737,34.2105263157895,40.3859649122807,43.2456140350877,258.017543859649,NA,2009
"800","HIRIYUR",NA,NA,NA,66.6290322580645,35.6935483870968,39.1935483870968,35.1451612903226,41.9516129032258,45.8709677419355,264.387096774194,NA,2009
"801","HOLALKERE",NA,NA,NA,70.9523809523809,38.0476190476191,43.4523809523809,37.5,47.4523809523809,56.3333333333333,293.714285714286,NA,2009
"802","HOLE NARSIPUR",NA,NA,NA,69.622641509434,37.4339622641509,41.1320754716981,34.811320754717,37.9433962264151,45.0943396226415,265.924528301887,NA,2009
"803","HONNALI",NA,NA,NA,73.2765957446808,35.6808510638298,39.3829787234043,32.7872340425532,38.2127659574468,44.9574468085106,264.234042553192,NA,2009
"804","HONNAVAR",NA,NA,NA,77.4285714285714,44.0285714285714,57.8,39.8285714285714,46.4,52.4285714285714,317.942857142857,NA,2009
"805","HOSADURGA",NA,NA,NA,72.1470588235294,39.1029411764706,41.75,38.4705882352941,47.1764705882353,56.6617647058824,295.176470588235,NA,2009
"806","HOSAKOTE",NA,NA,NA,84.734693877551,50.7959183673469,51.6326530612245,42.8367346938776,49.265306122449,58.5714285714286,337.918367346939,NA,2009
"807","HOSANAGAR",NA,NA,NA,74.4838709677419,40.2258064516129,50.8709677419355,36.4193548387097,45.741935483871,58.3225806451613,306.129032258065,NA,2009
"808","HOSPET",NA,NA,NA,73.7826086956522,47.5942028985507,51.2608695652174,46.4347826086956,49.8695652173913,53.9420289855072,325.36231884058,NA,2009
"809","HUBLI",NA,NA,NA,68.0412371134021,40.4432989690722,50.6288659793814,37.9690721649485,43.5670103092784,46.6701030927835,288.876288659794,NA,2009
"810","HUBLI CITY",NA,NA,NA,70.2820512820513,39.3076923076923,49.1538461538462,38.6923076923077,47.3589743589744,51.0512820512821,295.794871794872,NA,2009
"811","HUKKERI",NA,NA,NA,84.2028985507246,43.8115942028985,52.0144927536232,43.4202898550725,54.695652173913,58.7246376811594,336.811594202899,NA,2009
"812","HUMNABAD",NA,NA,NA,61.6913580246914,25.8469135802469,40.7037037037037,29.7160493827161,37.9876543209877,28.3703703703704,224.222222222222,NA,2009
"813","HUNAGUND",NA,NA,NA,80.3934426229508,42.9836065573771,45.1803278688525,44.2786885245902,50.7868852459016,59.7540983606557,323.393442622951,NA,2009
"814","HUNSUR",NA,NA,NA,80.08,40.42,45.2,38.74,43.68,51.44,299.58,NA,2009
"815","INDI",NA,NA,NA,74.4390243902439,35.2926829268293,43.5853658536585,33.8292682926829,41.4634146341463,54.8780487804878,283.292682926829,NA,2009
"816","JAGALUR",NA,NA,NA,71.1891891891892,33.5135135135135,36.7297297297297,33.1351351351351,40.8108108108108,44.3783783783784,259.756756756757,NA,2009
"817","JAMAKHANDI",NA,NA,NA,73.6515151515152,39.2878787878788,45.3030303030303,38.9090909090909,43.469696969697,49.3333333333333,289.939393939394,NA,2009
"818","JEWARGI",NA,NA,NA,79.1509433962264,37.4150943396226,45.2830188679245,38.811320754717,45.5660377358491,57.0566037735849,303.018867924528,NA,2009
"819","K G F",NA,NA,NA,51.5757575757576,35.0606060606061,37.5151515151515,28.0606060606061,34.4242424242424,37.1212121212121,223.909090909091,NA,2009
"820","K.R.NAGARA",NA,NA,NA,68.5,32.5740740740741,37.8518518518519,32.0925925925926,36.5740740740741,42.0555555555556,249.777777777778,NA,2009
"821","KADUR",NA,NA,NA,88.4561403508772,43.4561403508772,49.4912280701754,42.0701754385965,48.2280701754386,56.7894736842105,328.473684210526,NA,2009
"822","KALGHATAGI",NA,NA,NA,72.9642857142857,33.2857142857143,47.8928571428571,35.1071428571429,44.7142857142857,47.2142857142857,281.107142857143,NA,2009
"823","KANAKAPURA",NA,NA,NA,77.943661971831,40.1549295774648,44.4929577464789,33.4366197183099,39.7887323943662,43.8591549295775,279.535211267606,NA,2009
"824","KARKALA",NA,NA,NA,82.6444444444444,47.0888888888889,56.7777777777778,40.8666666666667,46.2222222222222,45.0444444444444,322.044444444444,NA,2009
"825","KARWAR",NA,NA,NA,76.804347826087,42.0869565217391,56.0217391304348,41.3695652173913,45.695652173913,52.8478260869565,314.652173913043,NA,2009
"826","KHANAPUR",NA,NA,NA,69.76,34.5,40.86,34.68,39.68,42.66,262,NA,2009
"827","KOLAR",NA,NA,NA,69.6349206349206,42.2222222222222,44.3015873015873,36.0476190476191,41.9523809523809,48.3492063492063,282.396825396825,NA,2009
"828","KOLLEGAL",NA,NA,NA,72.5161290322581,37.4838709677419,42.9032258064516,36.5806451612903,40.5483870967742,49.1935483870968,279.161290322581,NA,2009
"829","KOPPA",NA,NA,NA,90,47.36,56,44.08,48.4,55.88,341.56,NA,2009
"830","KOPPAL",NA,NA,NA,61.1176470588235,33.7058823529412,37.6666666666667,31.7450980392157,37.9411764705882,43.7647058823529,246.078431372549,NA,2009
"831","KORATAGERE",NA,NA,NA,80.0526315789474,39.5263157894737,43.3684210526316,40.3421052631579,51.0263157894737,58,312.368421052632,NA,2009
"832","KRISHNARAJA PET",NA,NA,NA,80.0566037735849,40.4716981132075,46.0188679245283,42.188679245283,47.7358490566038,55.622641509434,312.075471698113,NA,2009
"833","KUDLIGI",NA,NA,NA,68.8070175438596,39.0526315789474,43.3508771929825,40.2105263157895,50.4210526315789,49.140350877193,290.877192982456,NA,2009
"834","KUMTA",NA,NA,NA,78.7878787878788,42.1515151515151,55.8181818181818,38.0606060606061,43.6969696969697,50.8787878787879,309.090909090909,NA,2009
"835","KUNDAGOL",NA,NA,NA,75.8928571428571,33.9285714285714,47.5,36.8571428571429,43.4285714285714,47.3571428571429,285.107142857143,NA,2009
"836","KUNDAPURA",NA,NA,NA,84.7179487179487,52.3589743589744,57.4102564102564,43.7948717948718,47.3589743589744,48.4358974358974,334.25641025641,NA,2009
"837","KUNIGAL",NA,NA,NA,79.3220338983051,43.4576271186441,48.3898305084746,42.9152542372881,48.4915254237288,54.6271186440678,317.372881355932,NA,2009
"838","KUSTAGI",NA,NA,NA,67.7,35,42.425,40.825,44.525,52.925,283.325,NA,2009
"839","LINGASUGUR",NA,NA,NA,71.258064516129,37.9193548387097,44.4032258064516,38.5322580645161,45.9193548387097,53.2258064516129,291.258064516129,NA,2009
"840","MADDUR",NA,NA,NA,88.2638888888889,45.6388888888889,48.7361111111111,46.375,53.875,59.875,342.694444444444,NA,2009
"841","MADHUGIRI",NA,NA,NA,79.703125,40.96875,45.4375,39.53125,49.6875,57.96875,313.28125,NA,2009
"842","MADIKERI",NA,NA,NA,71.6857142857143,43.9714285714286,49.1142857142857,37.4285714285714,43.2857142857143,44.3142857142857,289.714285714286,NA,2009
"843","MAGADI",NA,NA,NA,79.9852941176471,44.1323529411765,47.6029411764706,40.2205882352941,44.4705882352941,47.9264705882353,304.308823529412,NA,2009
"844","MALAVALLY",NA,NA,NA,84.7460317460317,40.4285714285714,42.5714285714286,40.1111111111111,47.1111111111111,56.1111111111111,311.031746031746,NA,2009
"845","MALUR",NA,NA,NA,69.6285714285714,38.8857142857143,42.3714285714286,33.0571428571429,37.9142857142857,45.0857142857143,266.885714285714,NA,2009
"846","MANDYA NORTH",NA,NA,NA,84.3548387096774,40.6129032258064,45.4193548387097,41.7741935483871,51.6774193548387,55.1935483870968,319.032258064516,NA,2009
"847","MANDYA SOUTH",NA,NA,NA,72.1147540983606,41.3606557377049,43.0327868852459,38.6885245901639,43.3770491803279,48.4426229508197,286.934426229508,NA,2009
"848","MANVI",NA,NA,NA,78.6,39.3818181818182,44.2727272727273,40.4727272727273,46.9272727272727,53.7090909090909,303.363636363636,NA,2009
"849","MOLAKALMUR",NA,NA,NA,71.3636363636364,38.0909090909091,39.1363636363636,38.8181818181818,46.4090909090909,53.8181818181818,287.863636363636,NA,2009
"850","MOODIGERE",NA,NA,NA,79.6451612903226,41.8387096774194,47.0645161290323,39.5161290322581,43.3870967741936,49.8709677419355,301.516129032258,NA,2009
"851","MUDDEBIHAL",NA,NA,NA,80.1428571428571,42.4897959183673,45.1836734693878,41.1836734693878,48.5510204081633,59.5714285714286,317.244897959184,NA,2009
"852","MUDHOL",NA,NA,NA,81.3461538461538,42.5,51.4615384615385,42.5,48.4615384615385,57.7115384615385,324.057692307692,NA,2009
"853","MULBAGAL",NA,NA,NA,71.4090909090909,40.5681818181818,43.1136363636364,37.5454545454545,41.1818181818182,47.4772727272727,281.181818181818,NA,2009
"854","MUNDARAGI",NA,NA,NA,62.962962962963,35.1851851851852,40.2962962962963,34.6666666666667,38.2222222222222,52.5555555555556,263.962962962963,NA,2009
"855","MYSORE NORTH",NA,NA,NA,64.3333333333333,44.9375,42.96875,35.4166666666667,40.46875,45.7604166666667,273.895833333333,NA,2009
"856","MYSORE RURAL",NA,NA,NA,77.3913043478261,39.9565217391304,42.4927536231884,34.8550724637681,39.3623188405797,47.9855072463768,281.927536231884,NA,2009
"857","MYSORE SOUTH",NA,NA,NA,65.5949367088608,47.3164556962025,44.1012658227848,35.3164556962025,38.5443037974684,44.4303797468354,275.316455696203,NA,2009
"858","NAGAMANGALA",NA,NA,NA,80,37.7333333333333,42.2888888888889,40.2222222222222,47.2444444444444,52.4666666666667,300.044444444444,NA,2009
"859","NANJANAGUD",NA,NA,NA,69.7592592592593,36.2962962962963,40.1851851851852,32.7962962962963,36,44,259.277777777778,NA,2009
"860","NARAGUND",NA,NA,NA,66.56,33.88,40.16,29.36,43.04,52.76,265.8,NA,2009
"861","NARASIMHARAJAPURA",NA,NA,NA,86.8888888888889,44.8888888888889,51.3333333333333,42.1666666666667,45.6666666666667,52.6111111111111,323.611111111111,NA,2009
"862","NAVALGUND",NA,NA,NA,70.1428571428571,33.9428571428571,42.0857142857143,36.0342857142857,43.3542857142857,46.86,272.485714285714,NA,2009
"863","NELAMANGALA",NA,NA,NA,82.5581395348837,46.7906976744186,48.2558139534884,42.1395348837209,49.046511627907,56.2093023255814,325.232558139535,NA,2009
"864","NORTH1",NA,NA,NA,77.2562318341585,55.3706440173856,53.8157876583919,45.7389903046533,49.0621614204519,55.9771261394469,337.233599602336,NA,2009
"865","NORTH2",NA,NA,NA,65.2207424126518,52.7990264274286,49.7147832621275,40.3775686950303,44.0020854531695,47.2738046483516,299.461135898759,NA,2009
"866","NORTH3",NA,NA,NA,63.8887168898978,44.4360239116656,44.076565666329,35.8940832838688,39.157954266091,43.026306287377,270.514303770576,NA,2009
"867","NORTH4",NA,NA,NA,71.7755102040816,54.1700680272109,52.0408163265306,43.291156462585,46.8095238095238,52.4897959183673,320.65306122449,NA,2009
"868","PANDAVAPURA",NA,NA,NA,87.2564102564103,43.5641025641026,45.3589743589744,45.6410256410256,50.3333333333333,59.5897435897436,331.974358974359,NA,2009
"869","PAVAGADA",NA,NA,NA,68.8709677419355,36.0967741935484,40.8709677419355,34.6290322580645,43.3064516129032,50.4516129032258,274.145161290323,NA,2009
"870","PERIYA PATNA",NA,NA,NA,72.2790697674419,34.0232558139535,40.6046511627907,32.5813953488372,38.3488372093023,48.2790697674419,265.953488372093,NA,2009
"871","RAIBAG",NA,NA,NA,85.8358208955224,40.044776119403,50.3283582089552,41.2985074626866,53.2537313432836,57.8208955223881,328.671641791045,NA,2009
"872","RAICHUR",NA,NA,NA,64.8846153846154,34.5641025641026,42.474358974359,33.6410256410256,39.9871794871795,44.5128205128205,260.038461538462,NA,2009
"873","RAMANAGARA",NA,NA,NA,80.7460317460317,44.3650793650794,46.1746031746032,39.4761904761905,45.0952380952381,45.8412698412698,301.492063492063,NA,2009
"874","RAMDURG",NA,NA,NA,80.8536585365854,43.0975609756098,48.3414634146341,41.8048780487805,49.0731707317073,50.5609756097561,313.90243902439,NA,2009
"875","RANEBENNUR",NA,NA,NA,69,36.6507462686567,42.7761194029851,34.4179104477612,41.0746268656716,44.1492537313433,268.089552238806,NA,2009
"876","RON",NA,NA,NA,55.4912280701754,34.2982456140351,32.859649122807,23.340350877193,32.7543859649123,40.8421052631579,219.438596491228,NA,2009
"877","SAGAR",NA,NA,NA,77.3720930232558,44.0232558139535,51.8139534883721,37.4418604651163,44.9302325581395,53.5116279069767,308.953488372093,NA,2009
"878","SAKLESHPUR",NA,NA,NA,73.6744186046512,40.7674418604651,45.4651162790698,33.1860465116279,38.9767441860465,42.4883720930233,274.627906976744,NA,2009
"879","SANDUR",NA,NA,NA,66.6875,37.09375,42.625,36.625,42.84375,48.28125,274.15625,NA,2009
"880","SAVANUR",NA,NA,NA,71.9259259259259,36.5555555555556,44.1481481481481,34,43.6296296296296,44.5555555555556,274.962962962963,NA,2009
"881","SHAHAPUR",NA,NA,NA,69.7241379310345,29.3793103448276,42.8620689655172,31.2931034482759,37.8620689655172,46.6379310344828,257.689655172414,NA,2009
"882","SHIGGOAN",NA,NA,NA,62.8823529411765,32.5588235294118,38.1470588235294,31.2058823529412,38.8235294117647,39.1176470588235,242.882352941176,NA,2009
"883","SHIKARIPUR",NA,NA,NA,76.4655172413793,37.0172413793103,44.4137931034483,40.6896551724138,49.0862068965517,59.6896551724138,307.379310344828,NA,2009
"884","SHIMOGA",NA,NA,NA,71.6796116504854,41.8349514563107,48.0194174757282,36.6893203883495,45.5145631067961,51.7378640776699,295.52427184466,NA,2009
"885","SHIRHATTI",NA,NA,NA,70.4736842105263,37.2368421052632,42.7631578947368,32.1315789473684,39.4210526315789,47.7368421052632,269.815789473684,NA,2009
"886","SHORAPUR",NA,NA,NA,70.6307692307692,31.9538461538462,45.1384615384615,31.2461538461538,39.4461538461538,47.1230769230769,265.553846153846,NA,2009
"887","SIDLAGHATTA",NA,NA,NA,82.5897435897436,40.7435897435897,46.3846153846154,37.8205128205128,46.3589743589744,50.9487179487179,304.820512820513,NA,2009
"888","SINDAGI",NA,NA,NA,72.7894736842105,32.1052631578947,39.3684210526316,30.8947368421053,41.1228070175439,52.0877192982456,268.421052631579,NA,2009
"889","SINDHANUR",NA,NA,NA,76.6142857142857,40.8571428571429,46.6285714285714,39.6571428571429,47.4,56.8714285714286,307.985714285714,NA,2009
"890","SIRA",NA,NA,NA,67.2857142857143,32.9142857142857,38.5714285714286,31.3428571428571,37.2857142857143,45.9857142857143,253.485714285714,NA,2009
"891","SIRUGUPPA",NA,NA,NA,64.9375,34.59375,41.21875,35.65625,39.75,46.21875,262.25,NA,2009
"892","SOMVARPET",NA,NA,NA,73.5535714285714,43.0535714285714,49.2857142857143,37.9464285714286,45.3392857142857,45.9285714285714,295.089285714286,NA,2009
"893","SORAB",NA,NA,NA,73.3783783783784,36.2972972972973,43.0810810810811,32.1351351351351,43,52.7567567567568,280.702702702703,NA,2009
"894","SOUNDATTI",NA,NA,NA,73.0322580645161,38.2741935483871,43.6129032258064,33.6774193548387,41.258064516129,50.0645161290323,279.790322580645,NA,2009
"895","SOUTH1",NA,NA,NA,71.3939393939394,54.4935064935065,51.8484848484849,40.4017316017316,45.4329004329004,49.6320346320346,313.246753246753,NA,2009
"896","SOUTH2",NA,NA,NA,67.4098360655738,49.6284153005465,47.7049180327869,36.4918032786885,40.7322404371585,45.3825136612022,287.404371584699,NA,2009
"897","SOUTH3",NA,NA,NA,66.3179916317992,50.9958158995816,49.0794979079498,37.2112970711297,41.7489539748954,44.8410041841004,290.18410041841,NA,2009
"898","SOUTH4",NA,NA,NA,67.4265734265734,52.993006993007,49.027972027972,37.1671328671329,42.3916083916084,44.6013986013986,293.524475524476,NA,2009
"899","SRINGERI",NA,NA,NA,89,45.9090909090909,53.7272727272727,40.1818181818182,46.0909090909091,52.6363636363636,327.636363636364,NA,2009
"900","SRINIVASAPUR",NA,NA,NA,71.5555555555556,41.8444444444444,45.3555555555556,38.7333333333333,43.8222222222222,49.9333333333333,291.288888888889,NA,2009
"901","SRIRANGAPATTANA",NA,NA,NA,75.7352941176471,35.0588235294118,38.8235294117647,34.2941176470588,41.2647058823529,44.7058823529412,269.941176470588,NA,2009
"902","T.N.PURA",NA,NA,NA,79.25,38.0625,43,35.2708333333333,41.5416666666667,46.4166666666667,283.583333333333,NA,2009
"903","TARIKERE",NA,NA,NA,82.7317073170732,43.1219512195122,46.8536585365854,40.5853658536585,47.5121951219512,55,315.756097560976,NA,2009
"904","THIRTHAHALLI",NA,NA,NA,81.2564102564103,45.2307692307692,50.8205128205128,39.7179487179487,46.3846153846154,59.2820512820513,322.692307692308,NA,2009
"905","TIPTUR",NA,NA,NA,72.6153846153846,37.6153846153846,43.8653846153846,33.6923076923077,39.4423076923077,43.9038461538462,271.019230769231,NA,2009
"906","TUMKUR",NA,NA,NA,75.8604651162791,47.8139534883721,49.2713178294574,40.937984496124,46.2093023255814,50.8294573643411,310.868217054264,NA,2009
"907","TURUVEKERE",NA,NA,NA,81.4230769230769,43.9230769230769,46.1923076923077,42.3076923076923,49.7307692307692,55.6153846153846,319.134615384615,NA,2009
"908","UDUPI",NA,NA,NA,83.7014925373134,56.0149253731343,60.5522388059701,44.5671641791045,47.1641791044776,46.6567164179104,338.567164179104,NA,2009
"909","VIRAJPET",NA,NA,NA,73.0204081632653,50.3469387755102,51.0408163265306,41.2244897959184,46.2857142857143,50.0612244897959,311.877551020408,NA,2009
"910","YADGIR",NA,NA,NA,67.6176470588235,30.5,43.5588235294118,30.5,37.8823529411765,45.3970588235294,255.470588235294,NA,2009
"911","YELANDUR",NA,NA,NA,75.875,39,43.875,42.1875,51.8125,60,312.5625,NA,2009
"912","YELBURGA",NA,NA,NA,68.28,35.5,42.68,37.28,46.76,51.7,282.22,NA,2009
"913","AFZALPUR",NA,NA,NA,73.75,45.475,62.7,57.025,55.125,63.45,357.45,NA,2010
"914","ALAND",NA,NA,NA,65.5972222222222,40.7638888888889,56.5694444444444,52.0277777777778,48.4583333333333,55.4722222222222,318.861111111111,NA,2010
"915","ALUR",NA,NA,NA,88.5666666666667,49.1333333333333,56.5333333333333,56.0333333333333,57.4333333333333,53.7666666666667,361.266666666667,NA,2010
"916","ANEKAL",NA,NA,NA,74.5692307692308,52.5261538461538,53.0153846153846,48.0569230769231,47.6461538461538,51.0923076923077,326.892307692308,NA,2010
"917","ANKOLA",NA,NA,NA,78.4230769230769,46.2692307692308,62.9615384615385,52.1153846153846,53.2692307692308,56.8846153846154,349.923076923077,NA,2010
"918","ARKALGUD",NA,NA,NA,76.6470588235294,39.4313725490196,44.4313725490196,47.3137254901961,45.6078431372549,42.2745098039216,295.725490196078,NA,2010
"919","ARSIKERE",NA,NA,NA,84.3882352941176,43.6941176470588,53.0823529411765,50.2352941176471,50.7764705882353,47.7058823529412,329.976470588235,NA,2010
"920","ATHANI",NA,NA,NA,78.7157894736842,47.8526315789474,59.9578947368421,51.9789473684211,54.2947368421053,56.3263157894737,349.147368421053,NA,2010
"921","AURAD",NA,NA,NA,56.4181818181818,28.9272727272727,45.8727272727273,30.1436363636364,35.5454545454545,36.1818181818182,233.018181818182,NA,2010
"922","BADAMI",NA,NA,NA,69.75,42.25,51.5357142857143,51.6428571428571,52.3928571428571,61.8392857142857,329.267857142857,NA,2010
"923","BAGALKOT",NA,NA,NA,77.859649122807,48.7894736842105,58.0175438596491,54.7894736842105,57.9824561403509,65.2456140350877,365.368421052632,NA,2010
"924","BAGEPALLY",NA,NA,NA,74.1578947368421,47.1842105263158,52.1315789473684,49.6315789473684,46.7894736842105,51.0526315789474,321.157894736842,NA,2010
"925","BAILHONGAL",NA,NA,NA,79.9473684210526,47.0526315789474,58.1447368421053,51.9210526315789,55.3552631578947,58.7894736842105,351.25,NA,2010
"926","BANGARAPETE",NA,NA,NA,64.3,42.875,49.4,43.125,40.425,42.35,282.375,NA,2010
"927","BASAVAKALYAN",NA,NA,NA,60.0694444444444,30.6666666666667,47.0138888888889,32.4583333333333,37.6111111111111,39.5694444444444,247.458333333333,NA,2010
"928","BASAVAN  BAGEWADI",NA,NA,NA,73.6,44.9692307692308,55.7692307692308,52.9846153846154,53.2923076923077,61.5076923076923,341.969230769231,NA,2010
"929","BELGAUM",NA,NA,NA,74.5901639344262,44.9672131147541,52.7103825136612,49.8579234972678,50.2131147540984,51.7814207650273,324.098360655738,NA,2010
"930","BELLARY",NA,NA,NA,67.5929203539823,44.4601769911504,50.0619469026549,49.1504424778761,45.4601769911504,46.5575221238938,304.592920353982,NA,2010
"931","BELUR",NA,NA,NA,83.5510204081633,45.1632653061224,54.8163265306122,51,52.0408163265306,49.8775510204082,336.551020408163,NA,2010
"932","BHADRAVATI",NA,NA,NA,73,42.6794871794872,48.0384615384615,43.9230769230769,46.3589743589744,46.2307692307692,302,NA,2010
"933","BHALKI",NA,NA,NA,58.758064516129,34.1451612903226,48.6129032258064,37.1290322580645,40.3225806451613,43.758064516129,262.532258064516,NA,2010
"934","BHATKAL",NA,NA,NA,83.2758620689655,49.448275862069,58.1034482758621,46.2758620689655,48.5172413793103,47.3448275862069,332.862068965517,NA,2010
"935","BIDAR",NA,NA,NA,58.9026548672566,31.7345132743363,50.3716814159292,32.3628318584071,37.5752212389381,38.7433628318584,249.690265486726,NA,2010
"936","BIJAPUR",NA,NA,NA,67.8139534883721,43.6744186046512,54.7906976744186,50.7596899224806,49.5658914728682,51.8837209302326,318.418604651163,NA,2010
"937","BILAGI",NA,NA,NA,82.6666666666667,42.0909090909091,50.969696969697,56.2424242424242,58.969696969697,63.2727272727273,354.30303030303,NA,2010
"938","BIRURU",NA,NA,NA,71.8157894736842,37.4210526315789,51.4210526315789,42.8684210526316,50.8157894736842,54.9473684210526,309.394736842105,NA,2010
"939","BRAHAMAVARA",NA,NA,NA,85.5357142857143,52.2321428571429,66.5892857142857,54.6428571428571,54.4642857142857,49.625,363,NA,2010
"940","BYADAGI",NA,NA,NA,77.4117647058823,43.9117647058824,55.8235294117647,48.2352941176471,54.5294117647059,56.1176470588235,336.176470588235,NA,2010
"941","BYNDOOR",NA,NA,NA,82.3571428571429,47.6071428571429,65,51.0714285714286,51.4642857142857,49.0714285714286,346.357142857143,NA,2010
"942","CHADACHAN",NA,NA,NA,74.0625,41.71875,52.09375,48.4375,49.0625,52.78125,318.1875,NA,2010
"943","CHALLAKERE",NA,NA,NA,72.7792207792208,43.2662337662338,48.5064935064935,50.3376623376623,50.7532467532468,54.1428571428571,319.623376623377,NA,2010
"944","CHAMARAJA NAGAR",NA,NA,NA,75.5423728813559,44.9322033898305,52.3389830508475,45.5932203389831,48.8135593220339,49.1016949152542,316.220338983051,NA,2010
"945","CHANNAGIRI",NA,NA,NA,82.1304347826087,43.2753623188406,54.4057971014493,46.4782608695652,51.3913043478261,59.9710144927536,337.550724637681,NA,2010
"946","CHANNAPATNA",NA,NA,NA,77.6,44.84,49.36,47.04,49.08,48.94,316.98,NA,2010
"947","CHANNAYARAPATNA",NA,NA,NA,80.2297297297297,43.4189189189189,50.2297297297297,50.1554054054054,49.6486486486486,47.3648648648649,321,NA,2010
"948","CHIKKABALLAPUR",NA,NA,NA,80.1315789473684,52.5526315789474,52.7368421052632,56.8684210526316,53.2105263157895,55.2105263157895,350.578947368421,NA,2010
"949","CHIKMAGALUR",NA,NA,NA,75,45.2278481012658,55.3670886075949,45.873417721519,51.2151898734177,51.1772151898734,323.924050632911,NA,2010
"950","CHIKNAYAKANHALLI",NA,NA,NA,76.448275862069,37.9137931034483,52.051724137931,39.6206896551724,42.4310344827586,41.8965517241379,290.379310344828,NA,2010
"951","CHIKODI",NA,NA,NA,81.9166666666667,51.7604166666667,61.3645833333333,52.75,55.5,57.03125,360.375,NA,2010
"952","CHINCHOLI",NA,NA,NA,59.3055555555556,38.0555555555556,49.5,42.9722222222222,46.9444444444444,49.5277777777778,286.138888888889,NA,2010
"953","CHINTAMANI",NA,NA,NA,76.9516129032258,50.3709677419355,52.3064516129032,53.3709677419355,50.9838709677419,53.0161290322581,336.870967741935,NA,2010
"954","CHITRADURGA",NA,NA,NA,74.8316831683168,43.3366336633663,48.4653465346535,48.2673267326733,48.9306930693069,49.2079207920792,313.079207920792,NA,2010
"955","CHITTAPUR",NA,NA,NA,56.6823529411765,34.0352941176471,50.1647058823529,44.8117647058824,42.2117647058824,45.5058823529412,273.364705882353,NA,2010
"956","DAVANAGERE(N)",NA,NA,NA,77.6034482758621,40.2931034482759,51.9655172413793,45.7413793103448,50.2931034482759,52.6034482758621,318.620689655172,NA,2010
"957","DAVANAGERE(S)",NA,NA,NA,78.7363636363636,44.4181818181818,54.2363636363636,45.2,48.3363636363636,51.8454545454545,322.809090909091,NA,2010
"958","DEVADURGA",NA,NA,NA,73.5121951219512,40.5609756097561,50.2682926829268,48.8292682926829,46.390243902439,54.2926829268293,313.878048780488,NA,2010
"959","DEVANAHALLI",NA,NA,NA,82.5,55.1041666666667,60.7083333333333,55.6875,55.25,61.625,370.854166666667,NA,2010
"960","DHARWAD",NA,NA,NA,73.969696969697,40.9393939393939,50.7272727272727,45.2121212121212,50.5151515151515,52.0909090909091,313.515151515152,NA,2010
"961","DHARWAD CITY",NA,NA,NA,70.6862745098039,46.0196078431373,54.4509803921569,44.0588235294118,44.843137254902,46.8627450980392,306.745098039216,NA,2010
"962","DODDABALLAPURA",NA,NA,NA,83.1860465116279,53.1860465116279,57.3023255813954,54.4418604651163,56.3255813953488,60.8604651162791,365.302325581395,NA,2010
"963","GADAG CITY",NA,NA,NA,69.3409090909091,47.1818181818182,56.3863636363636,48,50.1818181818182,50.8636363636364,321.681818181818,NA,2010
"964","GADAG RURAL",NA,NA,NA,67.6052631578947,37.9736842105263,47.3157894736842,46.2105263157895,52.5789473684211,48.7105263157895,300.394736842105,NA,2010
"965","GANGAVATHI",NA,NA,NA,69.5810810810811,46.8243243243243,53.7567567567568,54.0405405405405,51.8648648648649,51.2567567567568,327.364864864865,NA,2010
"966","GOKAK",NA,NA,NA,81.3367346938775,53.8469387755102,65.5102040816327,59.5714285714286,59.5510204081633,66.3775510204082,389.183673469388,NA,2010
"967","GOWRIBIDANUR",NA,NA,NA,71.936170212766,43.3191489361702,46.8297872340426,45.3404255319149,46.5957446808511,38.9787234042553,293.063829787234,NA,2010
"968","GUBBI",NA,NA,NA,76.3125,42.546875,47.5,47.78125,48.15625,49.09375,311.40625,NA,2010
"969","GUDIBANDA",NA,NA,NA,75.3333333333333,42.25,48.75,50,52.6666666666667,54.1666666666667,322.916666666667,NA,2010
"970","GULBARGA NORTH",NA,NA,NA,64.4590163934426,39.9672131147541,52.1393442622951,48.8852459016393,45.6639344262295,50.0655737704918,301.172131147541,NA,2010
"971","GULBARGA SOUTH",NA,NA,NA,62.462962962963,42.6944444444444,54.7685185185185,48.3333333333333,47,49.4907407407407,305.981481481481,NA,2010
"972","GUNDULPET",NA,NA,NA,75.85,39.25,48.825,42.2,46.075,49.55,301.875,NA,2010
"973","H.D.KOTE",NA,NA,NA,78.0217391304348,39.6739130434783,50.5652173913044,46.4565217391304,49.6304347826087,49.5869565217391,314,NA,2010
"974","HADAGALI",NA,NA,NA,76.6486486486486,41.8378378378378,52.5675675675676,47.5675675675676,51.4594594594595,50.4054054054054,320.540540540541,NA,2010
"975","HAGARIBOMMANAHALLI",NA,NA,NA,77.0487804878049,44.609756097561,50.8536585365854,52.3170731707317,55.7073170731707,54.0975609756098,334.878048780488,NA,2010
"976","HALIYAL",NA,NA,NA,76.8787878787879,40.4545454545455,61.2424242424242,46.3333333333333,48.7272727272727,49.969696969697,323.545454545455,NA,2010
"977","HANAGAL",NA,NA,NA,79.2244897959184,39.6122448979592,54.8775510204082,44.4285714285714,49.9795918367347,50.1836734693878,318.34693877551,NA,2010
