"","Block_Name","X","Year","Marks1","Marks2","Marks3","Marks4","Marks5","Marks6","Total","Dist_Name","Rural_Urban","No_of_Working_Days","No_of_Acad_Inspection","School_Dev_Grant_Recd","School_Dev_Grant_Expnd","TLM_Grant_Recd","TLM_Grant_Expnd","Tot_Clrooms","Toilet_Girls","Electricity","Library","PlayGround","Male_Tch","Female_Tch","Graduate_Teachers","Tch_with_Prof_Qual","Days_involved_in_non_tch_assgn","Teachers_involved_in_non_tch_assgn","Public","Split","Households","TotPop","Pop0.6","Literates","TotWPop","SCST","District","Yr2005","Yr2006","Yr2007","Yr2008","Yr2009","Yr2010","Yr2011","Yr2012","Yr2013","SchoolperPop2005","SchoolperPop2006","SchoolperPop2007","SchoolperPop2008","SchoolperPop2009","SchoolperPop2010","SchoolperPop2011","SchoolperPop2012","SchoolperPop2013"
"86","LINGASUGUR",798,2013,71.16216216,NA,61.16216216,46.62162162,50.77027027,65.82432432,349.0945946,"RAICHUR",0.883084577,0,0.728855721,8854.310945,8605.151741,1964.097015,2059.20398,5.2039801,1,0.982587065,0.94278607,0.554726368,3.273631841,2.467661692,0.584577114,5.713930348,0,0,0.828358209,0,54940,314021,50328,152056,146937,138266,"RAICHUR",312,323,333,363,375,386,454,396,402,0.993564124692298,1.0285936290885,1.06043863308505,1.15597364507469,1.19418764987055,1.22921715426675,1.44576318144328,1.2610621582633,1.28016916066123
"87","MADDUR",807,2013,85.2,NA,57.88,56.78666667,59.13333333,65.76,385.64,"MANDYA",0.928802589,0,0.28802589,9386.815534,9003.563107,1265.375405,1242.721683,5.181229773,1,1,0.996763754,0.611650485,1.8802589,2.430420712,1.220064725,4.242718447,0,0,0.818770227,0,64014,266678,24805,162194,126921,38747,"MANDYA",301,306,307,305,307,311,381,317,309,1.12870203016372,1.14745123332258,1.15120107395436,1.14370139269081,1.15120107395436,1.16620043648145,1.42868928070557,1.18869948027209,1.1587007552179
"88","MADHUGIRI",816,2013,81.47142857,NA,53.82857143,46.45714286,52.48571429,62.24285714,348.6714286,"TUMKUR MADHUGIRI",0.9375,0,0.8525,7755,7729.8825,1481.25,1488.75,3.99,1,0.98,0.9925,0.6375,1.8825,1.6525,0.54,3.5275,0.8375,0.12,0.925,0,56986,238707,24312,145853,138709,89000,"TUMKUR MADHUGIRI",406,394,400,391,402,403,460,400,400,1.70082988768658,1.65055905356776,1.67569447062717,1.63799134503806,1.68407294298031,1.68826217915687,1.92704864122125,1.67569447062717,1.67569447062717
"89","MADIKERI",825,2013,73.64102564,NA,56.74358974,44.58974359,47.17948718,50.61538462,318.7435897,"KODAGU",0.895705521,0,2.073619632,13647.85276,12974.47239,1596.01227,1491.104294,5.717791411,1,0.981595092,0.987730061,0.858895706,0.932515337,4.680981595,2.165644172,5.441717791,0.447852761,0.042944785,0.828220859,0,28191,113202,11237,88485,58619,20349,"KODAGU",159,155,157,161,160,160,190,162,163,1.40456882387237,1.36923375912086,1.38690129149662,1.42223635624812,1.41340259006025,1.41340259006025,1.67841557569654,1.431070122436,1.43990388862388
"90","MAGADI",834,2013,79.49333333,NA,55.62666667,50.37333333,50.52,60.54666667,346.3466667,"RAMANAGARA",0.943902439,0,0.497560976,7026.02439,6657.007317,1220.456098,1199.078049,3.324390244,0.997560976,1.014634146,3.426829268,0.604878049,1.785365854,1.409756098,0.404878049,2.882926829,0,0,0.956097561,1,42987,176236,16331,110468,95100,42702,"RAMANAGARA",431,432,436,440,444,447,482,408,410,2.44558433010282,2.45125853968542,2.47395537801584,2.49665221634626,2.51934905467668,2.5363716834245,2.73496901881568,2.3150775097029,2.32642592886811
"91","MALAVALLY",843,2013,82.6,NA,55.63076923,50.30769231,50.67692308,61.83076923,353.5230769,"MANDYA",0.908196721,3.275409836,3.773770492,12012.60328,8712.203279,1462.459016,1406.32459,4.983606557,1,1,1,0.46557377,1.862295082,2.118032787,1.095081967,3.88852459,0.042622951,0.009836066,0.855737705,0,57389,245664,23503,143487,117934,52209,"MANDYA",307,307,306,307,311,312,371,316,305,1.2496743519604,1.2496743519604,1.24560375146542,1.2496743519604,1.26595675394034,1.27002735443533,1.51019278363944,1.28630975641527,1.24153315097043
"92","MALUR",852,2013,81.30952381,NA,59.71428571,51.83333333,53.69047619,65.19047619,367.4761905,"KOLAR",0.933147632,0,0.674094708,6564.066852,6564.066852,2.78551532,2.78551532,4.161559889,1,0.977715877,0.997214485,0.537604457,1.69637883,2.133704735,0.272980501,3.793871866,0.005571031,0.002785515,0.91086351,1,43031,196870,21551,119087,96898,74350,"KOLAR",351,364,365,354,354,358,396,359,359,1.78290242291868,1.84893584598974,1.85401534007213,1.79814090516585,1.79814090516585,1.8184588814954,2.0114796566262,1.82353837557779,1.82353837557779
"93","MANVI",861,2013,73.59677419,NA,60.72580645,47.5,49.35483871,60.25806452,344.2580645,"RAICHUR",0.890306122,7.645408163,6.798469388,10177.15306,9287.693878,1589.571429,1489.038265,5.760204082,0.992346939,0.977040816,0.961734694,0.591836735,2.941326531,2.875,1.196428571,5.538265306,0.584183673,0.160714286,0.732142857,0,62462,324205,47478,146133,165880,154911,"RAICHUR",295,300,312,338,360,373,437,378,392,0.909918107370337,0.925340448173224,0.962354066100153,1.04255023827517,1.11040853780787,1.15050662389537,1.34791258617233,1.16592896469826,1.20911151894635
"94","MOLAKALMUR",870,2013,71.84,NA,51.08,45.64,49.6,62.16,327.6,"CHITRADURGA",0.869318182,0,1.073863636,6895.965909,7292.9375,1293.840909,1220.380682,5.073863636,1,1,0.977272727,0.494318182,2.369318182,2.119318182,1.5,4.482954545,0,0,0.869318182,0,24202,125487,16815,69256,65746,76607,"CHITRADURGA",153,154,160,167,169,170,195,175,176,1.21924980276841,1.22721875572769,1.27503247348331,1.3308151441982,1.34675305011675,1.35472200307602,1.55394582705778,1.39456676787237,1.40253572083164
"95","MOODIGERE",879,2013,85.27272727,NA,61.03030303,43.84848485,48.09090909,60.27272727,347.0909091,"CHIKKAMANGALORE",0.957746479,0,3.427230047,6561.384977,5753.323944,1234.746479,1103.286385,4.117370892,0.990610329,0.995305164,0.995305164,0.76056338,1.333333333,1.854460094,0.596244131,3.192488263,0,0,0.929577465,0,28764,116216,10873,79924,61414,44851,"CHIKKAMANGALORE",235,230,228,218,211,211,242,211,213,2.02209678529634,1.97907344943898,1.96186411509603,1.87581744338129,1.81558477318097,1.81558477318097,2.08232945549666,1.81558477318097,1.83279410752392
"96","MUDDEBIHAL",888,2013,69.18333333,NA,55.71666667,48.51666667,49.41666667,64.61666667,340,"BIJAPUR",0.804664723,0,0.865889213,7999.125364,7580.612245,1455.102041,1471.137026,5.897959184,0.973760933,0.956268222,0.941690962,0.641399417,3.04664723,2.049562682,1.781341108,5.075801749,0.174927114,0.011661808,0.778425656,0,40905,224781,32651,124436,105208,57637,"BIJAPUR",269,271,286,293,298,318,389,336,343,1.19672036337591,1.20561791254599,1.2723495313216,1.30349095341688,1.32573482634208,1.4147103180429,1.73057331358077,1.49478826057362,1.52592968266891
"97","MUDHOL",897,2013,82.71428571,NA,64.76190476,49.53968254,53.01587302,62.3015873,367.984127,"BAGALKOT",0.783018868,3.141509434,4.465408805,8845.402516,5972.113208,1563.534591,1433.022013,6.226415094,1,0.974842767,0.990566038,0.716981132,3.009433962,2.169811321,1.062893082,5,0,0,0.805031447,0,44598,233716,36371,123019,111167,57343,"BAGALKOT",231,265,282,286,290,294,344,312,318,0.988379058344315,1.13385476390149,1.20659261668007,1.22370740556915,1.24082219445823,1.25793698334731,1.4718718444608,1.33495353334817,1.36062571668178
"98","MULBAGAL",906,2013,79.69230769,NA,55.38461538,50.25,52.17307692,62.5,352.0769231,"KOLAR",0.940639269,4.561643836,3.285388128,6492.004566,6492.004566,4.561643836,4.561643836,3.547945205,1,0.997716895,0.988584475,0.938356164,1.675799087,1.858447489,0.278538813,3.452054795,0,0,0.910958904,1,42353,201659,23205,121653,112720,74789,"KOLAR",404,428,433,424,422,429,481,440,438,2.00338194675169,2.12239473566764,2.14718906669179,2.10255927084831,2.09264153843865,2.12735360187247,2.38521464452368,2.18190113012561,2.17198339771595
"99","MUNDAGOD",910,2013,84.88235294,NA,66.11764706,51.29411765,53.29411765,66.17647059,375.4117647,"UTTARA KANNADA SIRSI",0.884353741,0,0.945578231,10481.80272,7533.911565,1337.768707,1237.768707,4.170068027,0.993197279,0.993197279,1,0.612244898,1.80952381,1.673469388,1.054421769,3.360544218,0.272108844,0.040816327,0.945578231,0,17733,87308,10921,59682,37730,18890,"UTTARA KANNADA SIRSI",135,136,141,145,143,145,160,147,147,1.54625005726852,1.55770376139644,1.61497228203601,1.66078709854767,1.63787969029184,1.66078709854767,1.83259266046639,1.6836945068035,1.6836945068035
"100","MUNDARAGI",919,2013,77.55555556,NA,55.27777778,43.80555556,45.16666667,53.33333333,320.0277778,"GADAG",0.825,0,3.508333333,9394.058333,8741.016667,2262.2,2624.7,7.133333333,1,1,0.975,0.766666667,3.408333333,2.358333333,1.108333333,5.733333333,0,0,0.875,0,21694,106978,13757,65539,55711,34194,"GADAG",106,108,110,114,116,119,151,121,120,0.990857933406869,1.00955336611266,1.02824879881845,1.06563966423003,1.08433509693582,1.1123782459945,1.41150516928714,1.13107367870029,1.1217259623474
"101","MYSORE RURAL",928,2013,75.7,NA,54.025,43.45,41.775,56.0625,321.575,"MYSORE",0.930722892,0,1.277108434,7059.849398,6105.596386,1576.448795,1350.710843,6.704819277,1,0.954819277,0.978915663,0.620481928,1.611445783,5.415662651,2.975903614,6.448795181,0.445783133,0.036144578,0.686746988,0,90203,388706,42095,244160,160237,115262,"MYSORE",270,285,286,290,297,305,368,324,332,0.69461238056526,0.73320195726333,0.735774595709868,0.74606514949602,0.764073618621786,0.78465472619409,0.946730948325984,0.833534856678312,0.854115964250616
"102","NAGAMANGALA",937,2013,82.51020408,NA,55.69387755,50.46938776,54.59183673,63.20408163,360.6326531,"MANDYA",0.969444444,0.586111111,0.502777778,7676.388889,6145.088889,1129.166667,1155.241667,3.6,1,1,1,0.394444444,1.344444444,1.375,0.563888889,2.713888889,0.125,0.013888889,0.95,0,40790,170121,14964,107141,98546,24101,"MANDYA",393,396,396,396,392,385,433,389,360,2.3101204436842,2.3277549508879,2.3277549508879,2.3277549508879,2.3042422746163,2.26309509114101,2.54524720640015,2.28660776741261,2.11614086444354
"103","NANJANAGUD",946,2013,74.57894737,NA,50.03508772,41.1754386,41.49122807,52.35087719,303.6666667,"MYSORE",0.885714286,0,0.961904762,8032.860317,7506.819048,1945.730159,1855.063492,5.593650794,1,0.965079365,0.987301587,0.441269841,1.93015873,3.184126984,1.511111111,5.053968254,0.13968254,0.006349206,0.882539683,0,78727,334324,33106,177916,152282,127240,"MYSORE",299,308,311,316,317,322,384,320,315,0.894342015529845,0.921262009308336,0.930235340567832,0.945190892666994,0.948182003086826,0.963137555185987,1.14858640121559,0.957155334346323,0.942199782247161
"104","NARAGUND",955,2013,73.0625,NA,59.25,47.21875,51.65625,64.53125,352.28125,"GADAG",0.702702703,13.5,15.91891892,12070.55405,10098.89189,5314.162162,4319.5,7.797297297,1,1,0.959459459,0.810810811,3.635135135,2.851351351,1.216216216,6.391891892,0,0,0.783783784,0,12639,64332,8047,41645,32935,9457,"GADAG",62,65,68,69,67,69,98,70,74,0.963750544052727,1.01038363489399,1.05701672573525,1.072561089349,1.04147236212149,1.072561089349,1.52334763414786,1.08810545296276,1.15028290741777
"105","NARASIMHARAJAPURA",964,2013,87.25,NA,62.9,46.35,48.65,55.55,349.8,"CHIKKAMANGALORE",0.898305085,0,0.372881356,7422.974576,6911.576271,1436.440678,1398.305085,4.398305085,1,0.991525424,0.983050847,0.915254237,1.788135593,2.042372881,0.754237288,3.822033898,1.855932203,0.008474576,0.915254237,0,14827,58632,5717,43529,29160,12017,"CHIKKAMANGALORE",116,115,114,114,114,117,137,117,118,1.97844180652204,1.96138627370719,1.94433074089235,1.94433074089235,1.94433074089235,1.99549733933688,2.33660799563378,1.99549733933688,2.01255287215173
"106","NAVALGUND",973,2013,68.30465116,NA,48.13953488,38.85581395,44.6744186,50.74418605,293.8837209,"DHARWAD",0.669014085,0,1.035211268,8653.169014,7868.767606,2691.197183,2304.225352,7.669014085,0.943661972,0.957746479,0.992957746,0.767605634,3.570422535,2.908450704,0.753521127,6.464788732,0.112676056,0.028169014,0.816901408,0,27067,137328,16690,89304,75968,19791,"DHARWAD",120,125,128,128,134,135,169,138,142,0.873820342537574,0.91022952347664,0.932075032040079,0.932075032040079,0.975766049166958,0.983047885354771,1.23063031574042,1.00489339391821,1.03402073866946
"107","NELAMANGALA",982,2013,89.02040816,NA,63.18367347,51.91836735,52.26530612,61.67346939,379.6938776,"BANGALORE RURAL",1.048338369,0,0.827794562,7016.827795,6735.812689,1346.193353,1318.882175,4.141993958,0.987915408,1.078549849,1.090634441,0.468277946,1.549848943,2.422960725,1.141993958,3.903323263,0,0,0.879154079,1,42152,173657,18350,118980,78145,48132,"BANGALORE RURAL",335,337,338,331,332,329,365,334,331,1.929090102904,1.94060705874223,1.94636553666135,1.90605619122753,1.91181466914665,1.8945392353893,2.10184444047749,1.92333162498488,1.90605619122753
"108","PANDAVAPURA",991,2013,83.0952381,NA,58.07142857,54.83333333,57.5,63.4047619,379.047619,"MANDYA",0.909090909,0,0.7,7563.895455,6763.481818,1307.295455,1278.181818,4.909090909,1,1,1,0.609090909,2.122727273,2.009090909,1.163636364,3.904545455,0,0,0.85,0,38422,162953,15668,96880,83437,23015,"MANDYA",211,215,217,218,218,221,255,228,220,1.29485188980872,1.31939884506576,1.33167232269427,1.33780906150853,1.33780906150853,1.35621927795131,1.56486839763613,1.39917644965113,1.35008253913705
"109","PAVAGADA",1000,2013,75.94117647,NA,55.75,48.92647059,50.04411765,62.54411765,345.1323529,"TUMKUR MADHUGIRI",0.925266904,0,0.384341637,8307.47331,8016.875445,1475.800712,1406.405694,4.519572954,0.996441281,0.921708185,1,0.498220641,2.170818505,1.615658363,0.526690391,3.772241993,0.167259786,0.021352313,0.896797153,0,49118,216708,21598,126035,123011,100391,"TUMKUR MADHUGIRI",270,274,277,274,273,284,348,281,281,1.2459161636857,1.26437418092548,1.27821769385533,1.26437418092548,1.25975967661554,1.31051922402496,1.60584749986156,1.29667571109511,1.29667571109511
"110","PERIYA PATNA",1009,2013,78.82222222,NA,54.6,44.91111111,44.73333333,57.86666667,328.7111111,"MYSORE",0.95,6.24375,3.696875,8210.265625,7020.65625,1638.45,1570.621875,4.234375,1,0.94375,0.98125,0.5125,2.51875,1.678125,0.859375,4.071875,0,0,0.91875,0,50044,226391,23408,142174,112269,59162,"MYSORE",296,306,312,319,320,324,363,327,320,1.30747247019537,1.3516438374317,1.3781466577735,1.40906661483893,1.41348375156256,1.43115229845709,1.60342063067878,1.44440370862799,1.41348375156256
"111","RAIBAG",1018,2013,82.57317073,NA,65.08536585,55.58536585,60.09756098,66.84146341,387.0731707,"BELGAUM CHIKKODI",0.929705215,0,1,10628.06122,5194.024943,1345.328798,1106.712018,5.16553288,1,0.503401361,0.941043084,0.807256236,3.040816327,1.931972789,1.083900227,4.718820862,0.843537415,0.37414966,0.777777778,0,67828,363599,54974,202679,151286,75845,"BELGAUM CHIKKODI",350,374,378,389,395,411,490,425,441,0.962598907037698,1.02860568923457,1.03960681960071,1.06985992810761,1.08636162365683,1.13036614512141,1.34763846985278,1.16887010140292,1.2128746228675
"112","RAICHUR",1027,2013,62.04081633,NA,57.93877551,42.81632653,46.1122449,52.66326531,310.622449,"RAICHUR",0.615384615,0,1.730769231,10708.30048,7957.204327,2015.96875,1376.322115,7.0625,1,0.966346154,0.882211538,0.634615385,2.447115385,4.40625,0.764423077,6.826923077,0.007211538,0.004807692,0.697115385,0,52001,264564,41137,120070,134431,112028,"RAICHUR",302,326,351,323,334,378,448,401,416,1.14150073328193,1.23221602334407,1.3267111171588,1.2208766120863,1.26245445336478,1.4287658184787,1.69335208115995,1.51570130478826,1.57239836107709
"113","RAMDURG",1044,2013,74.34090909,NA,63.59090909,53.22727273,57.79545455,68.13636364,375.6818182,"BELGAUM",0.879844961,0,0.755813953,7140.271318,6854.217054,1747.313953,1677.391473,5.709302326,1,1,1,0.748062016,2.968992248,1.868217054,0.096899225,4.833333333,0,0,0.80620155,0,42511,225189,34476,122154,110791,44427,"BELGAUM",219,231,225,236,234,239,287,255,258,0.972516419540919,1.02580499047467,0.999160705007793,1.04800856169706,1.03912713320811,1.0613307044305,1.2744849881655,1.13238213234217,1.1457042750756
"114","RON",1053,2013,68.04285714,NA,54.92857143,47.62857143,51.17142857,62.67142857,335.8,"GADAG",0.708133971,4.779904306,1.928229665,10637.13397,9514.023923,3638.220096,3439.229665,7.19138756,1,1,0.961722488,0.746411483,3.995215311,2.387559809,0.813397129,6.363636364,0.325358852,0.043062201,0.837320574,0,38801,191763,25073,119462,94735,41689,"GADAG",185,195,201,199,203,207,274,211,209,0.964732508356669,1.01688021151108,1.04816883340373,1.03773929277285,1.05859837403462,1.07945745529638,1.42884706643096,1.10031653655815,1.08988699592726
"115","SAGAR",1062,2013,81.57446809,NA,60.27659574,43.0212766,46.55319149,56.38297872,336.4042553,"SHIMOGA",0.859504132,0,0.614325069,6920.110193,6820.936639,1312.683196,1280.666667,3.732782369,1,0.950413223,0.958677686,0.573002755,1.355371901,1.796143251,0.121212121,3.140495868,0,0,0.895316804,0,32660,140922,14049,97510,73974,17359,"SHIMOGA",338,336,348,359,362,365,410,365,363,2.39848994479215,2.38429769659812,2.46945118576234,2.54750855082954,2.56879692312059,2.59008529541165,2.90941087977747,2.59008529541165,2.57589304721761
"116","SANDUR",1071,2013,71.28888889,NA,54.17777778,48.11111111,46.77777778,56.95555556,326.2888889,"BELLARY",0.871921182,0,1.527093596,9038.940887,8597.507389,2131.921182,2087.586207,6.78817734,1,0.975369458,0.995073892,0.463054187,2.620689655,2.81773399,2.197044335,5.310344828,0.004926108,0.004926108,0.807881773,0,44505,222782,35557,121487,96548,102800,"BELLARY",181,184,188,196,193,204,234,207,203,0.812453429810308,0.82591950875744,0.84387428068695,0.879783824545969,0.866317745598837,0.915693368404988,1.05035415787631,0.92915944735212,0.91120467542261
"117","SAVANUR",1080,2013,87.1875,NA,58.34375,46.75,50.6875,67.5625,360.75,"HAVERI",0.821428571,0,0.892857143,9053.214286,7426.257143,1746.428571,1653.571429,6.628571429,1,1,0.964285714,0.628571429,3.2,2.314285714,1.478571429,5.35,0.064285714,0.021428571,0.842857143,0,24126,120954,15933,75227,57071,33507,"HAVERI",115,119,122,125,126,132,166,139,140,0.950774674669709,0.983845098136482,1.00864791573656,1.03345073333664,1.04171833920333,1.09132397440349,1.37242257387106,1.14919721547034,1.15746482133704
"118","SEDAM",1084,2013,66.50851064,NA,53.66170213,40.30851064,44.68723404,53.62340426,301.9787234,"GULBARGA",0.846689895,0,1.094076655,8676.351916,6319.794425,2010.477352,1615.094077,4.902439024,1,0.898954704,0.912891986,0.334494774,2.080139373,1.940766551,1.101045296,3.822299652,0,0,0.846689895,1,34553,179231,25127,82208,87310,57451,"GULBARGA",227,239,246,254,263,281,320,286,287,1.26652197443523,1.3334746779296,1.37253042163465,1.41716555729757,1.46738008491835,1.56780914015991,1.78540542651662,1.59570609994923,1.60128549190709
"119","SHAHAPUR",1093,2013,74.72881356,NA,57.37288136,46.05084746,50.01694915,58.62711864,334.5254237,"YADAGIRI",0.788359788,2.642857143,3.843915344,10196.81217,7901.132275,1895.865079,1472.716931,5.661375661,1,0.955026455,0.878306878,0.521164021,2.552910053,1.970899471,0.246031746,4.473544974,0.005291005,0.002645503,0.793650794,1,50705,302226,50143,118839,148486,109655,"YADAGIRI",267,271,305,307,331,343,406,374,378,0.88344483929245,0.896679967970989,1.00917856173857,1.01579612607784,1.09520689814907,1.13491228418468,1.34336556087167,1.23748453144336,1.2507196601219
"120","SHIGGOAN",1102,2013,83.925,NA,58.975,44.3,52.925,63.4,351.575,"HAVERI",0.768041237,0,1.448453608,8484.371134,7182.087629,1825.773196,1598.453608,5.525773196,1,1,0.948453608,0.608247423,2.639175258,2.190721649,0.422680412,4.711340206,0,0,0.881443299,0,28118,137174,17974,89076,65683,32020,"HAVERI",170,171,173,187,189,193,229,197,194,1.23930190852494,1.24659191975156,1.26117194220479,1.36323209937743,1.37781212183067,1.40697216673714,1.66941257089536,1.43613221164361,1.41426217796375
"121","SHIKARIPUR",1111,2013,86.26865672,NA,58.85074627,49.70149254,52.37313433,61.95522388,356.5223881,"SHIMOGA",0.81754386,0,1.859649123,10173.82456,9635.231579,2144.652632,1753.073684,4.845614035,1,0.98245614,0.971929825,0.564912281,2.6,1.905263158,0.403508772,4.459649123,0,0,0.873684211,0,40834,185350,21935,118326,90045,66424,"SHIMOGA",262,259,269,274,277,276,340,283,285,1.41354194766658,1.39735635284597,1.45130833558133,1.47828432694902,1.49446992176963,1.48907472349609,1.83436741300243,1.52684111141084,1.53763150795792
"122","SHIMOGA",1120,2013,77.17094017,NA,56.82905983,44.48803419,47.16239316,54.57264957,331.2222222,"SHIMOGA",0.559118236,0,1.519038076,7500.304609,6543.188377,1669.338677,1520.440882,5.733466934,1,0.983967936,1,0.701402806,1.410821643,3.763527054,0.565130261,5.164328657,0.016032064,0.008016032,0.715430862,0,41592,184674,20290,122937,82825,63157,"SHIMOGA",437,443,464,475,477,493,599,498,499,2.36633202291606,2.39882170744122,2.51253560327929,2.57210002490876,2.58292991975048,2.66956907848425,3.24355350509547,2.69664381558855,2.70205876300941
"123","SHIRHATTI",1129,2013,75.02173913,NA,57.58695652,44.26086957,48.02173913,54.41304348,328.9130435,"GADAG",0.721590909,5.676136364,7.772727273,13072.69886,12323.26705,3521.403409,3322.034091,6.693181818,1,1,0.965909091,0.693181818,3.426136364,2.465909091,1.221590909,5.778409091,0,0,0.840909091,0,29964,146305,18800,90281,74475,49255,"GADAG",158,156,160,159,167,168,209,182,176,1.07993575065787,1.06626567786473,1.09360582345101,1.08677078705444,1.14145107822699,1.14828611462356,1.42852260688288,1.24397662417552,1.20296640579611
"124","SHORAPUR",1138,2013,70.640625,NA,57.28125,44.359375,50.34375,60.03125,331.59375,"YADAGIRI",0.86741573,4.48988764,5.564044944,9074.557303,6122.21573,1552.476404,1157.680899,4.696629213,1,0.914606742,0.93258427,0.64494382,2.566292135,1.561797753,0.359550562,3.916853933,0.006741573,0.002247191,0.817977528,1,62591,360893,60015,158382,173081,152479,"YADAGIRI",352,370,380,385,398,421,489,434,445,0.975358347210946,1.02523462632969,1.05294367028454,1.06679819226197,1.10281994940329,1.16655075049946,1.35497224939248,1.20257250764077,1.23305245599111
"125","SIDDAPUR",1142,2013,90.90625,NA,70.90625,51.3125,51.625,63.90625,385.0625,"UTTARA KANNADA SIRSI",0.935064935,0,0.722943723,8045.064935,7464.658009,1160.17316,1145.021645,3.424242424,1,0.995670996,1,0.982683983,1.077922078,1.588744589,0.744588745,2.666666667,0.41991342,0.064935065,0.987012987,0,19761,83118,7668,63128,46541,5763,"UTTARA KANNADA SIRSI",229,231,230,233,235,232,263,231,231,2.75511922808537,2.77918140474987,2.76715031641762,2.80324358141437,2.82730575807888,2.79121249308212,3.16417623138189,2.77918140474987,2.77918140474987
"126","SIDLAGHATTA",1151,2013,79.47727273,NA,56.47045455,48.84090909,48.925,60.79318182,348,"CHIKKABALLAPURA",0.896774194,0,0.435483871,6470.270968,5827.816129,1770.987097,1800.019355,4.251612903,0.996774194,0.990322581,1,0.503225806,1.9,1.912903226,1.064516129,3.635483871,0.003225806,0.003225806,0.874193548,1,34613,163010,17200,99204,84229,61778,"CHIKKABALLAPURA",301,284,284,304,302,310,342,312,310,1.84651248389669,1.74222440341083,1.74222440341083,1.86491626280596,1.85264707686645,1.9017238206245,2.09803079565671,1.91399300656401,1.9017238206245
"127","SINDAGI",1160,2013,67.08,NA,49.43333333,42.196,46.044,59.50666667,310.2133333,"BIJAPUR",0.886075949,2.107594937,2.784810127,7788.170886,7139.191983,1460.276371,1379.132911,5.987341772,0.976793249,0.951476793,0.957805907,0.721518987,3.113924051,1.64978903,1.607594937,4.702531646,0.004219409,0.002109705,0.755274262,0,64253,358449,55574,187171,166861,74564,"BIJAPUR",307,332,380,391,398,421,518,470,474,0.856467726231626,0.926212655077849,1.0601229184626,1.09081068715494,1.11033926723188,1.17450460177041,1.44511492569375,1.311204662309,1.3223638509244
"128","SINDHANUR",1169,2013,70.9382716,NA,58.79012346,45.54320988,46.09876543,57.01234568,327.6790123,"RAICHUR",0.842105263,2.28604119,1.38215103,10591.85812,9584.331808,2469.967963,1790.05492,5.455377574,1,0.983981693,0.933638444,0.659038902,3.318077803,2.146453089,0.556064073,5.423340961,0,0,0.729977117,0,61432,317363,43485,163522,162266,108988,"RAICHUR",315,342,370,384,389,416,498,432,437,0.992554267510705,1.07763034758305,1.165857393584,1.20997091658448,1.22572574622751,1.31080182629985,1.5691810324455,1.36121728115754,1.37697211080057
"129","SIRA",1178,2013,78.88607595,NA,55.93670886,47.51898734,51.25316456,65.07594937,349.5443038,"TUMKUR MADHUGIRI",0.905349794,0,0.382716049,8129.62963,8314.967078,1359.032922,1344.218107,3.70781893,1,0.969135802,0.99382716,0.559670782,1.685185185,1.697530864,0.45473251,3.364197531,0.030864198,0.004115226,0.91563786,0,58138,256204,26450,159077,141431,87744,"TUMKUR MADHUGIRI",455,437,450,460,470,475,553,484,486,1.7759285569312,1.70567204259106,1.75641285850338,1.79544425535901,1.83447565221464,1.85399135064246,2.15843624611638,1.88911960781252,1.89692588718365
"130","SIRSI",1182,2013,89.1627907,NA,69.48837209,49.18604651,50.34883721,61.60465116,373.4883721,"UTTARA KANNADA SIRSI",0.903125,0,0.415625,8021.875,7803.334375,1748.4375,1742.1875,4.146875,1,0.996875,0.996875,0.54375,1.0625,2.559375,0.790625,3.596875,8.140625,0.209375,0.940625,0,27944,124026,11830,96088,60766,13821,"UTTARA KANNADA SIRSI",298,297,304,320,323,322,359,321,320,2.40272200990115,2.39465918436457,2.45109896312064,2.58010417170593,2.60429264831568,2.59622982277909,2.89455436763259,2.58816699724251,2.58010417170593
"131","SIRUGUPPA",1191,2013,68.10810811,NA,52.83783784,42.56756757,42.86486486,54.02702703,304.6216216,"BELLARY",0.755274262,0,0.957805907,10162.44726,9587.172996,1614.135021,1548.734177,6.286919831,1,0.966244726,0.983122363,0.603375527,2.447257384,2.172995781,1.455696203,4.464135021,0,0,0.772151899,0,36512,190388,28909,80738,105516,81444,"BELLARY",204,224,230,226,230,233,275,247,237,1.07149610269555,1.17654474021472,1.20805933147047,1.18704960396664,1.20805933147047,1.22381662709835,1.44441876588861,1.29735067336177,1.24482635460218
"132","SORAB",1200,2013,80,NA,52.65116279,40.80697674,44.62325581,54.48372093,315.0697674,"SHIMOGA",0.96969697,0,1.057575758,10036.27576,8876.854545,1339.533333,1249.945455,3.545454545,1,0.86969697,1,0.563636364,1.866666667,1.315151515,0.481818182,3.175757576,0.081818182,0.021212121,0.954545455,0,44100,189477,21366,131204,98790,45396,"SHIMOGA",327,324,330,326,326,328,370,332,330,1.72580313177853,1.70997007552368,1.74163618803338,1.72052544636024,1.72052544636024,1.73108081719681,1.95274360476469,1.75219155886994,1.74163618803338
"133","SOUNDATTI",1209,2013,71.03174603,NA,55.26984127,47.58730159,51.77777778,59.80952381,331.7936508,"BELGAUM",0.865517241,0,1.144827586,8100.689655,7671.82069,2599.172414,2328.448276,5.882758621,1,1,1,0.796551724,3.093103448,2.434482759,0.789655172,5.320689655,0.84137931,0.013793103,0.84137931,0,61511,311714,44632,180265,147203,68866,"BELGAUM",251,263,245,257,274,277,343,289,290,0.805225302681304,0.843722129901127,0.785976889071392,0.824473716291216,0.879010888185965,0.888635094990921,1.10036764469995,0.927131922210744,0.93033999114573
