,Block_Name,Year,Marks1,Marks2,Marks3,Marks4,Marks5,Marks6,Total,Dist_Name,Rural_Urban,No_of_Working_Days,No_of_Acad_Inspection,School_Dev_Grant_Recd,School_Dev_Grant_Expnd,TLM_Grant_Recd,TLM_Grant_Expnd,Tot_Clrooms,Toilet_Girls,Electricity,Library,PlayGround,Male_Tch,Female_Tch,Graduate_Teachers,Tch_with_Prof_Qual,Days_involved_in_non_tch_assgn,Teachers_involved_in_non_tch_assgn,Public,Split
629,K.R.NAGARA,2006,71.43703851,39.4873044,46.91925452,45.46793697,50.49887844,58.91679172,312.8219879,MYSORE,0.897727273,224.1212121,0.431818182,3124.685606,844.4204545,1739.363636,639.5757576,4.602272727,1,0.920454545,0.920454545,0.575757576,2.761363636,1.977272727,0.715909091,4.738636364,0,0,0.890151515,0
630,K.R.NAGARA,2007,73.63887286,36.95174764,49.75288359,38.16583502,54.34913312,54.01432789,306.8728001,MYSORE,0.905660377,223.8679245,0.350943396,3477.935849,1352.690566,1769.215094,1191.724528,4.671698113,1,0.943396226,0.924528302,0.573584906,2.879245283,1.966037736,0.754716981,4.845283019,0,0,0.879245283,0
631,K.R.NAGARA,2008,68.93599555,36.78057284,43.08808583,45.09657729,52.09222068,56.79043801,302.7838902,MYSORE,0.895910781,223.2416357,0.579925651,6730.141264,4207.516729,1158.858736,944.8884758,4.706319703,1,0.94795539,0.327137546,0.6133829,2.732342007,2.014869888,0.840148699,4.698884758,7.022304833,0.795539033,0.866171004,0
632,K.R.NAGARA,2009,68.5,32.57407407,37.85185185,32.09259259,36.57407407,42.05555556,249.7777778,MYSORE,0.895910781,227.5390335,0.460966543,8608.542751,6533.509294,1909.226766,554.669145,4.721189591,0.568773234,0.94795539,0.866171004,0.579925651,2.710037175,2.007434944,0.899628253,4.680297398,0.089219331,0.022304833,0.881040892,0
633,K.R.NAGARA,2010,74.16363636,39.52727273,50.18181818,48.4,49.89090909,49.67272727,311.9454545,MYSORE,0.890909091,0,0.694545455,7654.370909,5475.854545,1376.123636,645.9527273,5.152727273,0.694545455,0.945454545,0.934545455,0.563636364,2.545454545,2.272727273,0.116363636,0.472727273,0.003636364,0.003636364,0.872727273,0
634,K.R.NAGARA,2011,73.38333333,42.4,48.2,52.15,44,55.01666667,315.0333333,MYSORE,0.866071429,0,0.639880952,15349.26488,11438.39583,1459.160714,1026.488095,4.824404762,1,0.94047619,0.991071429,0.613095238,6.0625,5.014880952,4.538690476,8.104166667,3.360119048,29260610545,0.845238095,0
635,K.R.NAGARA,2012,76.875,43.359375,49.125,48.09375,49.671875,51.671875,318.890625,MYSORE,0.875,0,0.301470588,6912.345588,5299.628676,1432.996324,1335.408088,5.102941176,1,0.977941176,0.992647059,0.584558824,2.738970588,2.202205882,0.617647059,4.926470588,0.018382353,0.007352941,0.871323529,0
636,K.R.NAGARA,2013,76.86153846,NA,51.47692308,44.83076923,42.84615385,52.92307692,314.2,MYSORE,0.873605948,0,0.940520446,10462.00743,8411.888476,2359.587361,2156.98513,5.197026022,0.996282528,0.977695167,0.992565056,0.591078067,2.576208178,2.100371747,1.037174721,4.657992565,0,0,0.884758364,0
637,KADUR,2005,83.02332336,45.2965191,59.77459139,43.40191379,49.373028,58.20041021,339.0697858,CHIKKAMANGALORE,0.926503341,68.19153675,0.305122494,2012.104677,821.5924276,3192.899777,1145.697105,2.378619154,1,0.679287305,0.650334076,0.592427617,2.053452116,1.122494432,89.34075724,3.097995546,0,0,0.957683742,0
638,KADUR,2006,86.44815312,47.50101473,55.67312712,51.01194072,56.33631916,67.36180249,364.3816013,CHIKKAMANGALORE,0.916099773,220.2993197,0.53968254,3087.877551,1278.580499,1596.941043,1057.417234,3.609977324,1,0.836734694,0.882086168,0.639455782,2.240362812,1.319727891,0.392290249,3.560090703,0.993197279,0.16553288,0.943310658,0
639,KADUR,2007,87.35032764,45.26114658,57.61262768,42.10127069,57.32055331,58.31376416,347.9596901,CHIKKAMANGALORE,0.929530201,221.295302,0.593959732,2808.043624,1907.83557,1448.181208,1217.369128,3.355704698,1,0.862416107,0.879194631,0.61409396,2.077181208,1.208053691,0.382550336,3.285234899,0.426174497,0.070469799,0.956375839,0
640,KADUR,2008,82.28564483,43.98631926,55.83631607,49.88584579,57.70583703,64.76460154,354.4645645,CHIKKAMANGALORE,0.893992933,221.7738516,0.727915194,4861.699647,4570.45583,1555.226148,1512.879859,3.865724382,1,0.989399293,0.349823322,0.551236749,2.074204947,1.583038869,0.696113074,3.618374558,1.819787986,0.197879859,0.932862191,0
641,KADUR,2009,88.45614035,43.45614035,49.49122807,42.07017544,48.22807018,56.78947368,328.4736842,CHIKKAMANGALORE,0.890909091,225.8109091,0.912727273,7349.545455,6668.981818,1559.134545,1434.836364,3.945454545,0.447272727,0.930909091,0.876363636,0.6,2.123636364,1.621818182,0.756363636,3.705454545,0.985454545,0.109090909,0.930909091,0
642,KADUR,2010,82.8245614,48.42105263,58.80701754,50.14035088,55.1754386,61.24561404,356.5263158,CHIKKAMANGALORE,0.882142857,0,0.535714286,7407.982143,6816.446429,2047.85,1985.9,3.932142857,0.592857143,0.960714286,0.960714286,0.6,2.2,1.635714286,0.075,0.071428571,9.103571429,1.067857143,0.914285714,0
643,KADUR,2011,86.96610169,53.11864407,56.88135593,53.27118644,50.30508475,63.72881356,364.3389831,CHIKKAMANGALORE,0.85380117,0,0.792397661,7160.280702,6856.824561,1411.274854,1402.040936,3.967836257,0.99122807,0.956140351,0.99122807,0.707602339,2.804093567,1.760233918,1.678362573,4.564327485,8.289473684,29170517969,0.883040936,0
644,KADUR,2012,83.0862069,53.79310345,60.74137931,52.44827586,50.77586207,62.05172414,362.9137931,CHIKKAMANGALORE,0.877622378,0,0.786713287,7198.657343,7135.713287,1682.363636,1669.573427,4.01048951,1,1.038461538,0.982517483,0.72027972,2.167832168,1.79020979,0.143356643,3.958041958,3.353146853,0.017482517,0.898601399,0
645,KADUR,2013,84.21052632,NA,61.87719298,51.64912281,52.33333333,64.87719298,370.1403509,CHIKKAMANGALORE,0.961937716,0,1.193771626,6820.470588,5433.200692,1071.944637,1047.522491,4.110726644,0.989619377,1.034602076,4.557093426,0.802768166,2.169550173,1.823529412,0.878892734,3.906574394,0,0,0.892733564,0
646,KALGHATAGI,2005,77.02374802,48.17558746,66.92623823,56.23159225,64.3144676,68.05952544,380.731159,DHARWAD,0.943089431,39.01626016,0.073170732,1178.861789,764.2276423,2203.252033,1225.203252,1.585365854,1,0.869918699,0.365853659,0.739837398,2.170731707,1.829268293,17.55284553,3.918699187,0,0,0.967479675,0
647,KALGHATAGI,2006,76.1974113,46.51218703,55.63865545,55.2571878,60.42098771,70.6593896,364.6889352,DHARWAD,0.937984496,215.7209302,0.550387597,2840.310078,1212.604651,1945.736434,1360.465116,4.674418605,1,0.92248062,0.782945736,0.689922481,2.441860465,2.046511628,1.255813953,4.488372093,0,0,0.953488372,0
648,KALGHATAGI,2007,85.15690404,45.33256203,58.26385068,44.68366597,67.64425691,71.88120599,372.9624456,DHARWAD,0.939393939,227.2424242,0.371212121,3007.575758,1417.098485,2352.272727,1975,5.492424242,1,0.954545455,0.78030303,0.696969697,2.712121212,2.287878788,1.431818182,4.946969697,0,0,0.931818182,0
649,KALGHATAGI,2008,73.8292462,40.16043999,54.06486411,47.02453863,61.12869047,60.9015064,337.1092858,DHARWAD,0.859259259,230.3555556,0.318518519,3040,2974.074074,2493.333333,2404.444444,5.762962963,1,0.985185185,0.266666667,0.666666667,2.644444444,2.318518519,1.940740741,4.962962963,5.148148148,0.940740741,0.925925926,0
650,KALGHATAGI,2009,72.96428571,33.28571429,47.89285714,35.10714286,44.71428571,47.21428571,281.1071429,DHARWAD,0.847826087,229.1594203,0.579710145,8408.514493,7992.449275,2413.688406,2381.833333,6.485507246,0.811594203,1,0.855072464,0.739130435,2.52173913,23.92753623,23.54347826,26.44927536,0.413043478,0.007246377,0.934782609,0
651,KALGHATAGI,2010,78.82142857,43.39285714,55.85714286,49.96428571,49.67857143,52.67857143,330.4642857,DHARWAD,0.861313869,0,0.562043796,8573.175182,8619.313869,2331.773723,2358.291971,6.890510949,0.948905109,0.98540146,0.95620438,0.766423358,2.540145985,2.671532847,0.058394161,0.080291971,3.218978102,0.540145985,0.934306569,0
652,KALGHATAGI,2011,77.31034483,45.24137931,57.86206897,52.79310345,48.10344828,63.44827586,344.6551724,DHARWAD,0.832369942,0,0.50867052,9797.687861,9785.872832,2205.202312,2225.433526,5.849710983,0.953757225,0.953757225,0.953757225,0.676300578,2.832369942,2.710982659,2.867052023,5.543352601,3.317919075,29090305220,0.907514451,0
653,KALGHATAGI,2012,78.96969697,45.6969697,56,50.72727273,50.87878788,57.27272727,339.4848485,DHARWAD,0.856115108,0,0.776978417,8977.230216,8193.223022,2428.057554,2363.309353,6.467625899,0.971223022,1,0.971223022,0.669064748,2.345323741,2.892086331,0.172661871,5.237410072,0.028776978,0.014388489,0.920863309,0
654,KALGHATAGI,2013,83,NA,60.02857143,44.91428571,51.17142857,61.11428571,347.5428571,DHARWAD,0.857142857,0,0.857142857,8677.142857,8302.914286,2339.285714,2207.142857,6.55,0.971428571,1,0.971428571,0.678571429,2.257142857,2.842857143,0.257142857,5.057142857,0,0,0.921428571,0
655,KANAKAPURA,2005,72.81343883,56.09735122,57.36285976,44.09500057,52.75920193,59.80730421,342.9351565,RAMANAGARA,0.931313131,85.54747475,0.191919192,2336.39798,584.7838384,4227.648485,685.8484848,3.02020202,1,0.660606061,0.931313131,0.452525253,1.581818182,1.646464646,42.73535354,2.478787879,0,0,0.929292929,1
656,KANAKAPURA,2006,85.83882373,57.14190039,55.11011389,53.84929458,58.39717831,69.2590855,379.6576577,RAMANAGARA,0.92555332,219.0503018,0.444668008,3149.247485,1148.698189,1592.32998,1083.146881,3.474849095,1,0.812877264,0.941649899,0.428571429,1.460764588,1.47082495,0.573440644,2.931589537,2.022132797,0.344064386,0.92555332,1
657,KANAKAPURA,2007,79.07694709,40.48178096,51.76413075,36.23242302,49.86896607,51.89768335,309.3219313,RAMANAGARA,0.934653465,216.0574257,0.518811881,2455.049505,1355.970297,1349.679208,1060.821782,3.493069307,1,0.869306931,0.930693069,0.421782178,1.491089109,1.601980198,0.556435644,3.093069307,0.427722772,0.03960396,0.916831683,1
658,KANAKAPURA,2008,75.84539774,39.91367575,49.91970275,42.36787565,49.29607326,55.97950403,313.3222292,RAMANAGARA,0.927021696,217.7140039,0.355029586,2495.499014,2020.852071,1158.246548,1096.35503,3.453648915,1,0.934911243,0.234714004,0.424063116,1.495069034,1.702169625,0.8382643,3.124260355,3.031558185,0.566074951,0.911242604,1
659,KANAKAPURA,2009,77.94366197,40.15492958,44.49295775,33.43661972,39.78873239,43.85915493,279.5352113,RAMANAGARA,0.926732673,224.6752475,0.39009901,6283.005941,5245.089109,1511.790099,1411.021782,3.542574257,0.677227723,0.924752475,0.827722772,0.445544554,1.481188119,7.732673267,6.708910891,9.069306931,2.899009901,0.435643564,0.918811881,1
660,KANAKAPURA,2010,77.48648649,43.04054054,53.18918919,46.58108108,47.82432432,49.66216216,317.8648649,RAMANAGARA,0.926213592,0,0.155339806,6407.487379,5921.619417,1085.720388,1085.879612,3.547572816,0.72038835,0.933980583,0.957281553,0.425242718,1.452427184,1.854368932,0.161165049,0.252427184,1.619417476,0.374757282,0.912621359,1
661,KANAKAPURA,2011,73.06666667,49.12,53.22666667,55.26666667,47.16,62.81333333,340.7333333,RAMANAGARA,0.910369069,0,0.144112478,8108.963093,7148.753954,1121.398946,1147.052724,3.79086116,0.996485062,0.994727592,0.998242531,0.497363796,19.41652021,19.5202109,19.08963093,21.21968366,26.17047452,29320811732,0.885764499,1
662,KANAKAPURA,2012,73.98701299,48.27272727,54.68831169,51.33766234,50.85714286,60.53246753,339.7402597,RAMANAGARA,0.924901186,0,0.140316206,6517.944664,5751.011858,1282.241107,1294.144269,3.666007905,1,0.986166008,0.998023715,0.45256917,1.387351779,1.895256917,0.577075099,3.249011858,0.922924901,0.005928854,0.901185771,1
663,KANAKAPURA,2013,78.74683544,NA,56.5443038,51.17721519,49.46835443,62.07594937,346.8734177,RAMANAGARA,0.925636008,0,0.279843444,6529.765166,5828.150685,1050.289628,1063.563601,3.684931507,0.998043053,1.015655577,1.029354207,0.493150685,1.440313112,1.847358121,0.667318982,3.162426614,0.001956947,0.001956947,0.898238748,1
664,KARKALA,2005,88.91162162,46.86176515,68.69652785,44.69283576,49.31072186,57.52368664,355.9971589,UDUPI,0.899521531,100.0717703,0.133971292,2933.014354,828.5358852,5834.92823,774.9473684,4.918660287,1,0.90430622,0.789473684,0.755980861,1.727272727,2.636363636,48.67464115,4.172248804,0,0,0.913875598,0
665,KARKALA,2006,89.20371672,48.32278592,62.91275387,48.9625704,53.8197779,61.13282264,364.4130085,UDUPI,0.90952381,236.1714286,0.619047619,3040.47619,1672.052381,1788.095238,1594.733333,4.576190476,1,0.895238095,0.79047619,0.747619048,1.604761905,2.638095238,0.795238095,4.242857143,0,0,0.919047619,0
666,KARKALA,2007,89.98539079,48.61266313,64.89702325,42.40908738,54.84184557,53.03366632,353.7796764,UDUPI,0.911627907,226.2744186,0.288372093,2920.930233,1867.902326,1755.413953,1671.097674,4.725581395,1,0.906976744,0.823255814,0.739534884,1.548837209,2.646511628,0.790697674,4.195348837,0,0,0.902325581,0
667,KARKALA,2008,91.79426943,46.78465409,64.05053248,46.61391243,52.27802773,59.22993179,363.6392067,UDUPI,0.894009217,223.1013825,0.405529954,3217.97235,3667.225806,1710.585253,1688.059908,5.207373272,1,0.953917051,0.207373272,0.760368664,1.511520737,2.658986175,1.036866359,4.133640553,20.96313364,1.861751152,0.898617512,0
668,KARKALA,2009,82.64444444,47.08888889,56.77777778,40.86666667,46.22222222,45.04444444,322.0444444,UDUPI,0.889908257,227.5366972,0.5,7784.40367,7574.834862,1627.06422,1615.59633,5.21559633,0.912844037,0.981651376,0.903669725,0.766055046,1.481651376,7.417431193,5.733944954,8.857798165,20.12844037,2.068807339,0.880733945,0
669,KARKALA,2010,84.3125,49.41666667,66.4375,51.9375,54.6875,47.95833333,357.7291667,UDUPI,0.890410959,0,0.315068493,8436.52968,8419.634703,1726.484018,1684.474886,5.383561644,0.872146119,0.98173516,0.858447489,0.771689498,1.447488584,3.068493151,0.04109589,0.155251142,14.15981735,1.98630137,0.876712329,0
670,KARKALA,2011,85.81632653,51.71428571,67.02040816,55.24489796,51,60.42857143,374.244898,UDUPI,0.879562044,0,0.605839416,11469.70803,10797.87226,1391.605839,1387.956204,5.240875912,0.967153285,0.989051095,0.97810219,0.784671533,1.817518248,3.120437956,2.350364964,4.937956204,18.39781022,29160103081,0.846715328,0
671,KARKALA,2012,87.76470588,55.07843137,61.98039216,49.7254902,52,59.35294118,369.0196078,UDUPI,0.896396396,0,0.554054054,8009.009009,7637.211712,1625.563063,1608.445946,5.369369369,1,0.990990991,0.977477477,0.788288288,1.211711712,2.878378378,0.279279279,4.085585586,0.193693694,0.031531532,0.864864865,0
672,KARKALA,2013,86.83018868,NA,64.52830189,49.26415094,51.03773585,54.83018868,361.6603774,UDUPI,0.904109589,0,0.598173516,9841.09589,8239.123288,1583.972603,1471.643836,5.442922374,1,0.99086758,0.98630137,0.794520548,1.155251142,3.00456621,0.191780822,4.155251142,0.02739726,0.00456621,0.876712329,0
673,KARWAR,2005,80.3638744,42.25174962,64.91278827,42.26766389,48.51318324,57.87517237,336.1844318,UTTARA KANNADA,0.717277487,96.47643979,0.251308901,2557.219895,1294.874346,4037.277487,1237.34555,3.806282723,1,0.560209424,0.863874346,0.397905759,0.732984293,3.204188482,1.230366492,3.931937173,0,0,0.926701571,0
674,KARWAR,2006,86.87834458,44.66151694,59.25659976,45.45462114,50.21255915,59.56161824,346.0997903,UTTARA KANNADA,0.717948718,211.6205128,0.297435897,5884.876923,4358.846154,5795.420513,5304.020513,3.969230769,1,0.553846154,0.866666667,0.394871795,0.933333333,3.379487179,1.584615385,4.312820513,0,0,0.928205128,0
675,KARWAR,2007,79.49635399,42.26948222,61.65213278,40.11007219,51.53970127,55.034443,330.1021854,UTTARA KANNADA,0.712041885,216.052356,0.303664921,6008.120419,4450.13089,5916.790576,5415.099476,4.052356021,1,0.565445026,0.884816754,0.392670157,0.921465969,3.439790576,1.607329843,4.361256545,0,0,0.926701571,0
676,KARWAR,2008,82.23884488,42.54417881,58.76364367,46.3371648,52.23189043,61.72541806,343.8411406,UTTARA KANNADA,0.710526316,216.3263158,0.973684211,9784.615789,4975.2,2346.178947,2118.926316,4.184210526,1,0.947368421,0.542105263,0.378947368,0.794736842,3.347368421,1.789473684,4.052631579,19.92105263,0.589473684,0.905263158,0
677,KARWAR,2009,76.80434783,42.08695652,56.02173913,41.36956522,45.69565217,52.84782609,314.6521739,UTTARA KANNADA,0.7,230.0473684,1,9309.094737,7305.168421,1627.947368,1045.184211,4.157894737,0.463157895,0.910526316,0.8,0.394736842,0.821052632,8.552631579,7.036842105,9.252631579,0.389473684,0.015789474,0.915789474,0
678,KARWAR,2010,73.86046512,45.69767442,62.09302326,52.74418605,49.46511628,51.58139535,335.5116279,UTTARA KANNADA,0.698979592,0,0.913265306,6920.326531,6674.428571,1311.857143,1283.704082,4.403061224,0.790816327,0.933673469,0.93877551,0.56122449,0.908163265,3.357142857,0.096938776,0.556122449,22.32653061,0.428571429,0.882653061,0
679,KARWAR,2011,70.64444444,45.28888889,59.13333333,55.46666667,49.44444444,63.73333333,343.6,UTTARA KANNADA,0.688311688,0,0.922077922,6796.536797,6555.701299,1433.541126,1408.865801,4.411255411,0.991341991,0.974025974,0.982683983,0.632034632,23.004329,25.02597403,24.2034632,26.29437229,25.1991342,29100204155,0.865800866,0
680,KARWAR,2012,73.24444444,43.97777778,59.35555556,51.22222222,49.28888889,55.24444444,332.2888889,UTTARA KANNADA,0.695431472,0,0.944162437,9503.553299,7683.258883,1479.695431,1456.766497,4.553299492,1,0.994923858,0.984771574,0.583756345,0.934010152,3.411167513,0.456852792,4.253807107,0,0,0.878172589,0
681,KARWAR,2013,73.34883721,NA,63.79069767,49.72093023,50.90697674,62.1627907,351.6744186,UTTARA KANNADA,0.698492462,0,0.793969849,7103.015075,6005.623116,1262.316583,1210.974874,4.43718593,1,0.994974874,0.974874372,0.567839196,0.904522613,3.40201005,1.994974874,4.110552764,4.954773869,0.060301508,0.869346734,0
682,KHANAPUR,2005,74.28446315,44.6153972,56.78023818,48.04979628,53.31987979,59.77667795,336.8264525,BELGAUM,0.952522255,85.85459941,0.551928783,3719.109792,3039.008902,2039.780415,1743.620178,3.827893175,1,0.335311573,0.661721068,0.578635015,2.652818991,1.421364985,21.58456973,3.979228487,0,0,0.973293769,0
683,KHANAPUR,2006,73.94492701,38.96639297,47.14092894,45.09831082,49.34178108,55.5474972,310.0696597,BELGAUM,0.953079179,231.457478,0.753665689,8155.800587,7471.524927,1240.741935,1223.739003,4.079178886,1,0.37829912,0.73313783,0.565982405,3.070381232,1.683284457,0.272727273,4.753665689,0.017595308,0.005865103,0.967741935,0
684,KHANAPUR,2007,76.12697783,36.86777472,45.82602131,37.41277777,50.92836506,49.62584095,296.7877576,BELGAUM,0.968299712,234.5100865,0.570605187,7948.512968,5565.18732,1639.363112,1315.608069,3.930835735,1,0.435158501,0.731988473,0.510086455,2.798270893,1.613832853,0.322766571,4.412103746,0,0,0.968299712,0
685,KHANAPUR,2008,71.09801112,41.65081216,49.64950793,43.81082109,52.3305755,55.68476372,314.2244915,BELGAUM,0.971830986,227.7408451,0.667605634,12194.35493,11273.95211,1944.892958,1875.287324,4.121126761,1,0.692957746,0.464788732,0.583098592,2.58028169,1.698591549,0.952112676,4.276056338,5.476056338,0.436619718,0.957746479,0
686,KHANAPUR,2009,69.76,34.5,40.86,34.68,39.68,42.66,262,BELGAUM,0.969359331,229.4178273,1.704735376,9842.228412,8811.437326,2288.292479,2103.470752,4.267409471,0.470752089,0.718662953,0.844011142,0.573816156,2.590529248,1.715877437,1.027855153,4.30362117,0,0,0.95264624,0
687,KHANAPUR,2010,72.56,41.64,47.6,47.92,47.12,49.26,306.16,BELGAUM,0.96978022,0,0.826923077,7388.736264,7218.21978,1838.162088,1802.832418,4.288461538,0.475274725,0.85989011,0.925824176,0.552197802,2.574175824,1.813186813,0.019230769,0.013736264,0,0,0.945054945,0
688,KHANAPUR,2011,74.54901961,44.03921569,48.01960784,48.43137255,45.49019608,56.15686275,316.8235294,BELGAUM,0.954436451,0,0.505995204,7348.064748,6937.623501,1903.035971,1845.458034,4.580335731,1,0.942446043,0.992805755,0.695443645,12.55155875,11.30455635,11.19664269,14.27338129,17.82733813,29010811217,0.920863309,0
689,KHANAPUR,2012,78.90384615,42.76923077,48.98076923,48.86538462,45,57.80769231,322.2884615,BELGAUM,0.956639566,0,0.482384824,7898.428184,7867.073171,2170.409214,2104.01084,4.666666667,1,0.989159892,0.991869919,0.661246612,2.390243902,1.777777778,0.105691057,4.138211382,0,0,0.93495935,0
690,KHANAPUR,2013,80.54716981,NA,49.54716981,47.88679245,51.0754717,59.77358491,337.2264151,BELGAUM,0.95640327,0,0.534059946,7790.463215,6814.681199,1811.049046,2007.098093,4.735694823,1,1,1,0.656675749,2.493188011,1.803814714,0.171662125,4.223433243,0,0,0.9373297,0
691,KOLAR,2005,70.77685967,42.3171148,53.1444736,38.3162759,45.29228943,53.32560675,303.1726201,KOLAR,0.851351351,122.8693694,0.463963964,2586.736486,2098.867117,3707.103604,2809.844595,4.355855856,1,0.567567568,0.833333333,0.493243243,1.641891892,2.709459459,5.351351351,3.927927928,4.95045045,0.416666667,0.862612613,1
692,KOLAR,2006,75.59322015,46.3681493,48.80035769,42.03595685,44.31758377,56.9022054,314.3107673,KOLAR,0.810638298,219.6787234,0.391489362,2397.829787,1558.765957,1475.510638,1085.170213,4.057446809,1,0.557446809,0.838297872,0.459574468,1.834042553,3.174468085,1.306382979,5.008510638,0.031914894,0.00212766,0.823404255,1
693,KOLAR,2007,77.28847001,43.14829647,49.9388863,36.25967255,50.21303339,50.61905929,307.467418,KOLAR,0.81875,214.8520833,0.785416667,2602.970833,1858.3375,1382.885417,1123.28125,4.56875,1,0.6625,0.841666667,0.452083333,1.885416667,3.3,1.435416667,5.185416667,0.335416667,0.025,0.814583333,1
694,KOLAR,2008,72.7146245,41.64757069,48.17848719,40.1723801,47.87792119,54.57165532,305.4832398,KOLAR,0.796257796,222.7130977,0.62993763,4511.2079,4411.010395,1509.869023,1492.197505,4.727650728,1,0.991683992,0.399168399,0.490644491,1.546777547,3.016632017,1.46985447,4.492723493,15.63825364,0.667359667,0.827442827,1
695,KOLAR,2009,69.63492063,42.22222222,44.3015873,36.04761905,41.95238095,48.34920635,282.3968254,KOLAR,0.789583333,227.3875,0.879166667,6891.6875,6791.041667,1505.883333,1662.210417,4.827083333,0.55625,0.979166667,0.810416667,0.5,1.660416667,7.308333333,5.710416667,8.908333333,6.566666667,0.333333333,0.835416667,1
696,KOLAR,2010,80,51.74626866,55.85074627,55.53731343,53.56716418,51.05970149,347.6268657,KOLAR,0.786307054,0,0.997925311,6497.43361,6381.184647,1250.053942,1230.116183,5.118257261,0.987551867,0.993775934,0.937759336,0.935684647,1.670124481,3.217842324,0.269709544,0.2406639,2.062240664,0.427385892,0.823651452,1
697,KOLAR,2011,74.94444444,49.52777778,53.02777778,48.90277778,44.04166667,54.65277778,325.0972222,KOLAR,0.780487805,0,1.118198874,8183.424015,7785.007505,1439.836773,1403.251407,5.373358349,0.983114447,0.977485929,0.958724203,0.551594747,5.748592871,7.028142589,6.091932458,9.028142589,8.686679174,29190722980,0.816135084,1
698,KOLAR,2012,77.72727273,52.41558442,54.55844156,50.51948052,47.5974026,56.51948052,339.3116883,KOLAR,0.79245283,0,1.044025157,6813.417191,6790.775681,1520.964361,1637.316562,5.28721174,1,0.987421384,0.962264151,0.603773585,1.624737945,3.222222222,0.096436059,4.846960168,0.023060797,0.012578616,0.832285115,1
699,KOLAR,2013,76.54878049,NA,57.90243902,49.2804878,51.08536585,61.91463415,351.1585366,KOLAR,0.7875,4.78125,1.03125,6600,6600,0,0,5.272916667,0.997916667,0.9875,0.991666667,0.60625,1.735416667,3.464583333,0.204166667,5.145833333,0,0,0.820833333,1
700,KOLLEGAL,2005,80.11997687,47.48975283,63.33731224,58.462915,60.41332432,62.99234937,372.8156306,CHAMARAJANAGARA,0.953307393,84.25486381,0.422178988,2306.801556,2664.577821,2995.614786,1530.457198,3.994163424,1,0.86381323,0.758754864,0.505836576,1.19844358,1.389105058,381.2626459,2.447470817,0,0,0.869649805,0
701,KOLLEGAL,2006,79.68572539,43.17222426,54.31521935,65.19076931,53.93567707,68.65072488,364.9681992,CHAMARAJANAGARA,0.944315545,215.2529002,0.596287703,2524.020882,1636.665893,1428.00464,1186.819026,3.990719258,1,0.939675174,0.740139211,0.503480278,1.981438515,2.020881671,0.47099768,3.932714617,0,0,0.897911833,0
702,KOLLEGAL,2007,80.5645931,42.38819344,50.48980165,40.40019772,48.87521274,43.39628479,306.1142834,CHAMARAJANAGARA,0.81147541,224.1229508,0.352459016,2696.778689,1454.04918,1891.278689,1606.557377,5.131147541,1,0.959016393,0.893442623,0.549180328,1.590163934,3.163934426,0.786885246,4.754098361,0,0,0.852459016,0
703,KOLLEGAL,2008,73.114255,36.72939325,45.70034901,35.88221013,44.93932993,50.89288018,287.2584175,CHAMARAJANAGARA,0.784615385,229.9153846,0.476923077,3317.7,3275.430769,1579.061538,1555.984615,5.5,1,0.938461538,0.076923077,0.584615385,1.592307692,3.6,0.853846154,5.1,13.3,1.038461538,0.853846154,0
704,KOLLEGAL,2009,72.51612903,37.48387097,42.90322581,36.58064516,40.5483871,49.19354839,279.1612903,CHAMARAJANAGARA,0.75,226.7424242,0.522727273,6829.545455,5902.765152,1903.462121,1023.628788,5.515151515,0.621212121,0.871212121,0.848484848,0.696969697,1.666666667,3.439393939,0.931818182,5.075757576,6.068181818,0.522727273,0.840909091,0
705,KOLLEGAL,2010,78.21875,44.21875,49.625,44.5625,48.6875,47.6875,313.1875,CHAMARAJANAGARA,0.740740741,0,0.496296296,8751.851852,7649.62963,1625.074074,1610.059259,5.77037037,0.674074074,0.903703704,0.918518519,0.637037037,1.777777778,3.585185185,0.014814815,0.281481481,3.607407407,0.57037037,0.844444444,0
706,KOLLEGAL,2011,72.2,41.8,51.08571429,48.4,40.65714286,50.74285714,304.6571429,CHAMARAJANAGARA,0.695906433,0,0.684210526,10227.94152,8525.403509,2019.274854,1980.520468,5.426900585,1,0.918128655,0.970760234,0.67251462,2.269005848,3.666666667,2.280701754,5.935672515,2.385964912,29270515731,0.783625731,0
707,KOLLEGAL,2012,73.35294118,46.61764706,51.44117647,46.76470588,45.64705882,49.85294118,313.6176471,CHAMARAJANAGARA,0.729927007,0,1.02919708,9849.313869,8591.19708,2202.766423,2195.467153,5.722627737,1,0.927007299,0.97080292,0.678832117,1.627737226,3.868613139,0.897810219,5.430656934,0.109489051,0.01459854,0.824817518,0
708,KOLLEGAL,2013,78.02857143,NA,61.62857143,48.88571429,49.62857143,60.68571429,353.6,CHAMARAJANAGARA,0.735294118,0,0.838235294,8202.205882,7399.669118,1852.941176,1816.176471,5.860294118,1,0.941176471,0.985294118,0.632352941,1.558823529,3.904411765,1.301470588,5.279411765,0,0,0.830882353,0
709,KOPPA,2005,90.02327398,46.8178416,65.24658754,42.27187422,49.51503607,59.14661311,353.0212265,CHIKKAMANGALORE,0.961538462,83.77564103,0.467948718,2248.814103,1254.615385,4449.083333,2274.698718,3.256410256,1,0.865384615,0.814102564,0.679487179,1.551282051,1.532051282,32.47435897,2.871794872,0,0,0.929487179,0
